jdate,value,date
1387-09-15,307.6,2008-12-05
1387-09-16,307.6,2008-12-06
1387-09-17,307.6,2008-12-07
1387-09-18,307.6,2008-12-08
1387-09-20,307.6,2008-12-10
1387-09-23,307.6,2008-12-13
1387-09-24,307.6,2008-12-14
1387-09-25,307.6,2008-12-15
1387-09-26,298.4,2008-12-16
1387-09-30,298.4,2008-12-20
1387-10-01,298.4,2008-12-21
1387-10-02,298.4,2008-12-22
1387-10-03,298.2,2008-12-23
1387-10-04,298.2,2008-12-24
1387-10-07,298.1,2008-12-27
1387-10-08,298.0,2008-12-28
1387-10-09,298.0,2008-12-29
1387-10-10,289.2,2008-12-30
1387-10-11,282.3,2008-12-31
1387-10-14,282.3,2009-01-03
1387-10-15,282.3,2009-01-04
1387-10-16,274.1,2009-01-05
1387-10-21,267.8,2009-01-10
1387-10-22,259.8,2009-01-11
1387-10-23,252.1,2009-01-12
1387-10-24,249.9,2009-01-13
1387-10-25,250.8,2009-01-14
1387-10-28,251.9,2009-01-17
1387-10-29,252.4,2009-01-18
1387-10-30,254.8,2009-01-19
1387-11-01,257.1,2009-01-20
1387-11-02,262.5,2009-01-21
1387-11-05,266.6,2009-01-24
1387-11-06,274.9,2009-01-25
1387-11-07,267.6,2009-01-26
1387-11-08,275.4,2009-01-27
1387-11-09,283.4,2009-01-28
1387-11-12,290.3,2009-01-31
1387-11-13,290.3,2009-02-01
1387-11-14,284.1,2009-02-02
1387-11-15,288.1,2009-02-03
1387-11-16,296.7,2009-02-04
1387-11-19,305.5,2009-02-07
1387-11-20,314.3,2009-02-08
1387-11-21,322.9,2009-02-09
1387-11-23,332.6,2009-02-11
1387-11-26,338.7,2009-02-14
1387-11-27,347.4,2009-02-15
1387-11-29,354.9,2009-02-17
1387-11-30,357.8,2009-02-18
1387-12-03,357.8,2009-02-21
1387-12-04,357.8,2009-02-22
1387-12-05,357.8,2009-02-23
1387-12-07,357.8,2009-02-25
1387-12-10,357.8,2009-02-28
1387-12-11,357.8,2009-03-01
1387-12-12,357.8,2009-03-02
1387-12-13,357.8,2009-03-03
1387-12-14,357.8,2009-03-04
1387-12-17,357.8,2009-03-07
1387-12-18,357.8,2009-03-08
1387-12-19,357.8,2009-03-09
1387-12-20,357.8,2009-03-10
1387-12-21,357.8,2009-03-11
1387-12-24,477.2,2009-03-14
1387-12-26,489.9,2009-03-16
1387-12-27,492.0,2009-03-17
1387-12-28,501.4,2009-03-18
1388-01-05,501.8,2009-03-25
1388-01-08,504.5,2009-03-28
1388-01-09,504.9,2009-03-29
1388-01-10,509.1,2009-03-30
1388-01-11,512.9,2009-03-31
1388-01-15,521.8,2009-04-04
1388-01-16,530.3,2009-04-05
1388-01-17,536.4,2009-04-06
1388-01-18,541.5,2009-04-07
1388-01-19,546.3,2009-04-08
1388-01-22,562.0,2009-04-11
1388-01-23,578.8,2009-04-12
1388-01-24,595.0,2009-04-13
1388-01-25,609.6,2009-04-14
1388-01-26,627.9,2009-04-15
1388-01-29,646.4,2009-04-18
1388-01-30,665.6,2009-04-19
1388-01-31,665.6,2009-04-20
1388-02-01,665.6,2009-04-21
1388-02-02,665.6,2009-04-22
1388-02-05,665.6,2009-04-25
1388-02-06,665.6,2009-04-26
1388-02-07,665.6,2009-04-27
1388-02-08,665.6,2009-04-28
1388-02-09,665.6,2009-04-29
1388-02-12,665.6,2009-05-02
1388-02-13,665.6,2009-05-03
1388-02-14,665.6,2009-05-04
1388-02-15,665.6,2009-05-05
1388-02-16,665.6,2009-05-06
1388-02-19,665.6,2009-05-09
1388-02-20,665.6,2009-05-10
1388-02-21,665.6,2009-05-11
1388-02-22,665.6,2009-05-12
1388-02-23,665.6,2009-05-13
1388-02-26,665.6,2009-05-16
1388-02-27,665.6,2009-05-17
1388-02-28,665.6,2009-05-18
1388-02-29,665.6,2009-05-19
1388-02-30,665.6,2009-05-20
1388-03-02,665.6,2009-05-23
1388-03-03,665.6,2009-05-24
1388-03-04,665.6,2009-05-25
1388-03-05,665.6,2009-05-26
1388-03-06,665.6,2009-05-27
1388-03-09,665.6,2009-05-30
1388-03-10,665.6,2009-05-31
1388-03-11,665.6,2009-06-01
1388-03-12,665.6,2009-06-02
1388-03-13,665.6,2009-06-03
1388-03-16,665.6,2009-06-06
1388-03-17,665.6,2009-06-07
1388-03-18,665.6,2009-06-08
1388-03-19,665.6,2009-06-09
1388-03-20,665.6,2009-06-10
1388-03-23,665.6,2009-06-13
1388-03-24,665.6,2009-06-14
1388-03-25,665.6,2009-06-15
1388-03-26,665.6,2009-06-16
1388-03-27,665.6,2009-06-17
1388-03-30,665.6,2009-06-20
1388-03-31,665.6,2009-06-21
1388-04-01,665.6,2009-06-22
1388-04-02,665.6,2009-06-23
1388-04-03,665.6,2009-06-24
1388-04-06,665.6,2009-06-27
1388-04-07,665.6,2009-06-28
1388-04-08,665.6,2009-06-29
1388-04-09,665.6,2009-06-30
1388-04-10,665.6,2009-07-01
1388-04-13,665.6,2009-07-04
1388-04-14,665.6,2009-07-05
1388-04-16,665.6,2009-07-07
1388-04-20,665.6,2009-07-11
1388-04-21,665.6,2009-07-12
1388-04-22,665.6,2009-07-13
1388-04-23,665.6,2009-07-14
1388-04-24,665.6,2009-07-15
1388-04-25,665.6,2009-07-16
1388-04-27,665.6,2009-07-18
1388-04-28,665.6,2009-07-19
1388-04-30,665.6,2009-07-21
1388-04-31,665.6,2009-07-22
1388-05-03,665.6,2009-07-25
1388-05-04,665.6,2009-07-26
1388-05-05,665.6,2009-07-27
1388-05-06,665.6,2009-07-28
1388-05-07,665.6,2009-07-29
1388-05-10,665.6,2009-08-01
1388-05-11,665.6,2009-08-02
1388-05-12,665.6,2009-08-03
1388-05-13,665.6,2009-08-04
1388-05-14,665.6,2009-08-05
1388-05-17,908.3,2009-08-08
1388-05-18,924.3,2009-08-09
1388-05-19,896.8,2009-08-10
1388-05-20,918.1,2009-08-11
1388-05-21,917.1,2009-08-12
1388-05-24,909.9,2009-08-15
1388-05-25,886.6,2009-08-16
1388-05-26,868.0,2009-08-17
1388-05-27,848.5,2009-08-18
1388-05-28,872.3,2009-08-19
1388-05-31,898.5,2009-08-22
1388-06-01,925.5,2009-08-23
1388-06-02,953.2,2009-08-24
1388-06-03,981.7,2009-08-25
1388-06-04,1002.9,2009-08-26
1388-06-07,991.8,2009-08-29
1388-06-08,991.5,2009-08-30
1388-06-09,991.5,2009-08-31
1388-06-10,987.1,2009-09-01
1388-06-11,960.2,2009-09-02
1388-06-14,942.7,2009-09-05
1388-06-15,918.6,2009-09-06
1388-06-16,933.4,2009-09-07
1388-06-17,961.2,2009-09-08
1388-06-18,987.9,2009-09-09
1388-06-21,987.9,2009-09-12
1388-06-22,958.4,2009-09-13
1388-06-23,931.5,2009-09-14
1388-06-24,936.7,2009-09-15
1388-06-25,937.0,2009-09-16
1388-06-28,930.1,2009-09-19
1388-06-29,930.1,2009-09-20
1388-06-30,924.8,2009-09-21
1388-06-31,926.2,2009-09-22
1388-07-01,953.0,2009-09-23
1388-07-04,980.7,2009-09-26
1388-07-05,973.3,2009-09-27
1388-07-06,951.7,2009-09-28
1388-07-07,977.8,2009-09-29
1388-07-08,982.5,2009-09-30
1388-07-11,1008.7,2009-10-03
1388-07-12,1025.5,2009-10-04
1388-07-13,1056.3,2009-10-05
1388-07-14,1087.8,2009-10-06
1388-07-15,1110.5,2009-10-07
1388-07-18,1082.3,2009-10-10
1388-07-19,1049.9,2009-10-11
1388-07-20,1026.4,2009-10-12
1388-07-21,1045.5,2009-10-13
1388-07-25,1056.2,2009-10-17
1388-07-26,1087.3,2009-10-18
1388-07-27,1119.6,2009-10-19
1388-07-28,1132.9,2009-10-20
1388-07-29,1148.7,2009-10-21
1388-08-02,1148.7,2009-10-24
1388-08-03,1148.7,2009-10-25
1388-08-04,1148.7,2009-10-26
1388-08-05,1148.7,2009-10-27
1388-08-06,1148.7,2009-10-28
1388-08-09,1148.7,2009-10-31
1388-08-10,1148.7,2009-11-01
1388-08-11,1148.7,2009-11-02
1388-08-12,1148.7,2009-11-03
1388-08-13,1148.7,2009-11-04
1388-08-16,1148.7,2009-11-07
1388-08-17,1148.7,2009-11-08
1388-08-18,1148.7,2009-11-09
1388-08-19,1148.7,2009-11-10
1388-08-20,1148.7,2009-11-11
1388-08-23,1148.7,2009-11-14
1388-08-24,1148.7,2009-11-15
1388-08-25,1148.7,2009-11-16
1388-08-26,1148.7,2009-11-17
1388-08-27,1148.7,2009-11-18
1388-08-30,1148.7,2009-11-21
1388-09-01,1148.7,2009-11-22
1388-09-02,1148.7,2009-11-23
1388-09-03,1197.9,2009-11-24
1388-09-04,1172.1,2009-11-25
1388-09-08,1131.2,2009-11-29
1388-09-09,1091.6,2009-11-30
1388-09-10,1083.8,2009-12-01
1388-09-11,1107.5,2009-12-02
1388-09-14,1111.1,2009-12-05
1388-09-16,1138.2,2009-12-07
1388-09-17,1114.3,2009-12-08
1388-09-18,1091.1,2009-12-09
1388-09-21,1060.3,2009-12-12
1388-09-22,1023.3,2009-12-13
1388-09-23,1001.6,2009-12-14
1388-09-24,971.0,2009-12-15
1388-09-25,952.9,2009-12-16
1388-09-28,919.5,2009-12-19
1388-09-29,951.7,2009-12-20
1388-09-30,977.5,2009-12-21
1388-10-01,986.2,2009-12-22
1388-10-02,984.9,2009-12-23
1388-10-07,958.4,2009-12-28
1388-10-08,929.1,2009-12-29
1388-10-09,955.5,2009-12-30
1388-10-12,966.9,2010-01-02
1388-10-13,1000.7,2010-01-03
1388-10-14,983.8,2010-01-04
1388-10-15,1000.0,2010-01-05
1388-10-16,1030.2,2010-01-06
1388-10-19,1065.3,2010-01-09
1388-10-20,1037.8,2010-01-10
1388-10-21,1002.5,2010-01-11
1388-10-22,996.5,2010-01-12
1388-10-23,989.4,2010-01-13
1388-10-26,985.9,2010-01-16
1388-10-27,976.0,2010-01-17
1388-10-28,968.1,2010-01-18
1388-10-29,962.2,2010-01-19
1388-10-30,928.6,2010-01-20
1388-11-03,942.8,2010-01-23
1388-11-04,921.1,2010-01-24
1388-11-05,890.7,2010-01-25
1388-11-06,864.7,2010-01-26
1388-11-07,885.1,2010-01-27
1388-11-10,857.9,2010-01-30
1388-11-11,876.4,2010-01-31
1388-11-12,873.4,2010-02-01
1388-11-13,874.2,2010-02-02
1388-11-14,896.4,2010-02-03
1388-11-17,891.6,2010-02-06
1388-11-18,878.5,2010-02-07
1388-11-19,864.1,2010-02-08
1388-11-20,848.9,2010-02-09
