jdate,value,date
1396-06-27,115.7,2017-09-18
1396-06-28,121.5,2017-09-19
1396-06-29,127.5,2017-09-20
1396-07-01,133.9,2017-09-23
1396-07-02,140.6,2017-09-24
1396-07-03,147.6,2017-09-25
1396-07-04,154.9,2017-09-26
1396-07-05,162.7,2017-09-27
1396-07-10,169.1,2017-10-02
1396-07-11,162.3,2017-10-03
1396-07-12,169.2,2017-10-04
1396-07-15,169.8,2017-10-07
1396-07-16,162.5,2017-10-08
1396-07-17,167.2,2017-10-09
1396-07-18,171.1,2017-10-10
1396-07-19,165.5,2017-10-11
1396-07-22,166.3,2017-10-14
1396-07-23,163.2,2017-10-15
1396-07-24,165.9,2017-10-16
1396-07-25,167.1,2017-10-17
1396-07-26,164.5,2017-10-18
1396-07-29,163.3,2017-10-21
1396-07-30,162.4,2017-10-22
1396-08-01,163.6,2017-10-23
1396-08-02,166.0,2017-10-24
1396-08-03,169.2,2017-10-25
1396-08-06,176.6,2017-10-28
1396-08-07,176.6,2017-10-29
1396-08-08,176.6,2017-10-30
1396-08-09,176.6,2017-10-31
1396-08-10,176.6,2017-11-01
1396-08-13,176.6,2017-11-04
1396-08-14,176.6,2017-11-05
1396-08-15,176.6,2017-11-06
1396-08-16,176.6,2017-11-07
1396-08-17,176.6,2017-11-08
1396-08-20,176.6,2017-11-11
1396-08-21,176.6,2017-11-12
1396-08-22,176.6,2017-11-13
1396-08-23,176.6,2017-11-14
1396-08-24,176.6,2017-11-15
1396-08-27,176.6,2017-11-18
1396-08-29,176.6,2017-11-20
1396-08-30,176.6,2017-11-21
1396-09-01,176.6,2017-11-22
1396-09-04,176.6,2017-11-25
1396-09-05,176.6,2017-11-26
1396-09-07,176.6,2017-11-28
1396-09-08,176.6,2017-11-29
1396-09-11,176.6,2017-12-02
1396-09-12,176.6,2017-12-03
1396-09-13,176.6,2017-12-04
1396-09-14,185.4,2017-12-05
1396-09-18,194.7,2017-12-09
1396-09-19,204.4,2017-12-10
1396-09-20,211.9,2017-12-11
1396-09-21,220.3,2017-12-12
1396-09-22,230.6,2017-12-13
1396-09-23,230.6,2017-12-14
1396-09-24,230.6,2017-12-15
1396-09-25,230.6,2017-12-16
1396-09-26,230.6,2017-12-17
1396-09-27,230.6,2017-12-18
1396-09-28,230.6,2017-12-19
1396-09-29,230.6,2017-12-20
1396-10-02,230.6,2017-12-23
1396-10-03,230.6,2017-12-24
1396-10-04,230.6,2017-12-25
