jdate,value,date
1387-09-14,9248.9,2008-12-04
1387-09-15,9247.5,2008-12-05
1387-09-16,9176.9,2008-12-06
1387-09-17,9129.0,2008-12-07
1387-09-18,9087.9,2008-12-08
1387-09-20,9022.3,2008-12-10
1387-09-23,8981.2,2008-12-13
1387-09-24,8914.9,2008-12-14
1387-09-25,8898.7,2008-12-15
1387-09-26,8876.9,2008-12-16
1387-09-30,8864.8,2008-12-20
1387-10-01,8858.9,2008-12-21
1387-10-02,8838.6,2008-12-22
1387-10-03,8810.0,2008-12-23
1387-10-04,8802.1,2008-12-24
1387-10-07,8793.1,2008-12-27
1387-10-08,8762.1,2008-12-28
1387-10-09,8731.6,2008-12-29
1387-10-10,8699.8,2008-12-30
1387-10-11,8660.9,2008-12-31
1387-10-14,8646.5,2009-01-03
1387-10-15,8622.8,2009-01-04
1387-10-16,8599.2,2009-01-05
1387-10-21,8578.7,2009-01-10
1387-10-22,8544.9,2009-01-11
1387-10-23,8522.1,2009-01-12
1387-10-24,8466.7,2009-01-13
1387-10-25,8434.1,2009-01-14
1387-10-28,8435.2,2009-01-17
1387-10-29,8410.7,2009-01-18
1387-10-30,8411.9,2009-01-19
1387-11-01,8441.0,2009-01-20
1387-11-02,8458.1,2009-01-21
1387-11-05,8494.7,2009-01-24
1387-11-06,8462.1,2009-01-25
1387-11-07,8450.6,2009-01-26
1387-11-08,8452.3,2009-01-27
1387-11-09,8449.7,2009-01-28
1387-11-12,8452.6,2009-01-31
1387-11-13,8435.1,2009-02-01
1387-11-14,8439.5,2009-02-02
1387-11-15,8420.7,2009-02-03
1387-11-16,8402.9,2009-02-04
1387-11-19,8388.2,2009-02-07
1387-11-20,8374.8,2009-02-08
1387-11-21,8253.6,2009-02-09
1387-11-23,8259.7,2009-02-11
1387-11-26,8249.9,2009-02-14
1387-11-27,8242.5,2009-02-15
1387-11-29,8220.7,2009-02-17
1387-11-30,8207.8,2009-02-18
1387-12-03,8185.5,2009-02-21
1387-12-04,8128.2,2009-02-22
1387-12-05,8097.8,2009-02-23
1387-12-07,8080.8,2009-02-25
1387-12-10,8075.2,2009-02-28
1387-12-11,8060.0,2009-03-01
1387-12-12,8044.2,2009-03-02
1387-12-13,8024.6,2009-03-03
1387-12-14,8009.3,2009-03-04
1387-12-17,7958.7,2009-03-07
1387-12-18,7936.8,2009-03-08
1387-12-19,7921.8,2009-03-09
1387-12-20,7954.7,2009-03-10
1387-12-21,7951.4,2009-03-11
1387-12-24,7941.7,2009-03-14
1387-12-26,7801.0,2009-03-16
1387-12-27,7794.4,2009-03-17
1387-12-28,7785.1,2009-03-18
1388-01-05,7784.0,2009-03-25
1388-01-08,7785.6,2009-03-28
1388-01-09,7775.8,2009-03-29
1388-01-10,7790.3,2009-03-30
1388-01-11,7808.1,2009-03-31
1388-01-15,7820.4,2009-04-04
1388-01-16,7824.8,2009-04-05
1388-01-17,7866.7,2009-04-06
1388-01-18,7894.5,2009-04-07
1388-01-19,7927.4,2009-04-08
1388-01-23,7991.2,2009-04-12
1388-01-24,8018.4,2009-04-13
1388-01-25,8066.4,2009-04-14
1388-01-26,8065.8,2009-04-15
1388-01-29,8077.4,2009-04-18
1388-01-30,8133.0,2009-04-19
1388-01-31,8214.6,2009-04-20
1388-02-01,8218.1,2009-04-21
1388-02-02,8258.4,2009-04-22
1388-02-05,8251.0,2009-04-25
1388-02-06,8283.8,2009-04-26
1388-02-07,8297.7,2009-04-27
1388-02-08,8307.3,2009-04-28
1388-02-09,8314.3,2009-04-29
1388-02-12,8327.5,2009-05-02
1388-02-13,8361.1,2009-05-03
1388-02-14,8413.5,2009-05-04
1388-02-15,8472.0,2009-05-05
1388-02-16,8544.1,2009-05-06
1388-02-19,8639.4,2009-05-09
1388-02-20,8694.2,2009-05-10
1388-02-21,8749.3,2009-05-11
1388-02-22,8727.8,2009-05-12
1388-02-23,8687.6,2009-05-13
1388-02-26,8639.6,2009-05-16
1388-02-27,8667.8,2009-05-17
1388-02-28,8707.5,2009-05-18
1388-02-29,8695.6,2009-05-19
1388-02-30,8735.8,2009-05-20
1388-03-02,8755.0,2009-05-23
1388-03-03,8732.5,2009-05-24
1388-03-04,8682.8,2009-05-25
1388-03-05,8646.0,2009-05-26
1388-03-06,8624.1,2009-05-27
1388-03-09,8659.7,2009-05-30
1388-03-10,8655.5,2009-05-31
1388-03-11,8652.4,2009-06-01
1388-03-12,8671.4,2009-06-02
1388-03-13,8711.1,2009-06-03
1388-03-16,8734.6,2009-06-06
1388-03-17,8805.9,2009-06-07
1388-03-18,8836.9,2009-06-08
1388-03-19,8876.6,2009-06-09
1388-03-20,8934.4,2009-06-10
1388-03-23,8945.4,2009-06-13
1388-03-24,8891.4,2009-06-14
1388-03-25,8878.8,2009-06-15
1388-03-26,8852.5,2009-06-16
1388-03-27,8816.3,2009-06-17
1388-03-30,8813.0,2009-06-20
1388-03-31,8822.7,2009-06-21
1388-04-01,8584.6,2009-06-22
1388-04-02,8664.1,2009-06-23
1388-04-03,8662.6,2009-06-24
1388-04-06,8662.5,2009-06-27
1388-04-07,8668.8,2009-06-28
1388-04-08,8673.7,2009-06-29
1388-04-09,8700.0,2009-06-30
1388-04-10,8777.3,2009-07-01
1388-04-13,8770.9,2009-07-04
1388-04-14,8749.7,2009-07-05
1388-04-16,8746.4,2009-07-07
1388-04-20,8718.9,2009-07-11
1388-04-21,8686.4,2009-07-12
1388-04-22,8620.8,2009-07-13
1388-04-23,8557.9,2009-07-14
1388-04-25,8576.6,2009-07-16
1388-04-27,8499.0,2009-07-18
1388-04-28,8491.2,2009-07-19
1388-04-30,8408.1,2009-07-21
1388-04-31,8329.2,2009-07-22
1388-05-03,8086.5,2009-07-25
1388-05-04,8092.2,2009-07-26
1388-05-05,8238.4,2009-07-27
1388-05-06,8251.3,2009-07-28
1388-05-07,8283.7,2009-07-29
1388-05-10,8322.4,2009-08-01
1388-05-11,8339.4,2009-08-02
1388-05-12,8339.5,2009-08-03
1388-05-13,8361.7,2009-08-04
1388-05-14,8398.7,2009-08-05
1388-05-17,8479.1,2009-08-08
1388-05-18,8517.6,2009-08-09
1388-05-19,8574.9,2009-08-10
1388-05-20,8596.5,2009-08-11
1388-05-21,8642.4,2009-08-12
1388-05-24,8691.2,2009-08-15
1388-05-25,8760.6,2009-08-16
1388-05-26,8821.8,2009-08-17
1388-05-27,8849.8,2009-08-18
1388-05-28,8875.4,2009-08-19
