jdate,value,date
1387-09-15,372.3,2008-12-05
1387-09-16,367.8,2008-12-06
1387-09-17,364.2,2008-12-07
1387-09-18,361.5,2008-12-08
1387-09-20,356.1,2008-12-10
1387-09-23,351.1,2008-12-13
1387-09-24,345.8,2008-12-14
1387-09-25,345.1,2008-12-15
1387-09-26,344.0,2008-12-16
1387-09-30,344.1,2008-12-20
1387-10-01,344.8,2008-12-21
1387-10-02,343.5,2008-12-22
1387-10-03,342.1,2008-12-23
1387-10-04,341.8,2008-12-24
1387-10-07,342.1,2008-12-27
1387-10-08,340.4,2008-12-28
1387-10-09,338.0,2008-12-29
1387-10-10,334.3,2008-12-30
1387-10-11,330.8,2008-12-31
1387-10-14,329.5,2009-01-03
1387-10-15,327.9,2009-01-04
1387-10-16,326.1,2009-01-05
1387-10-21,325.1,2009-01-10
1387-10-22,322.6,2009-01-11
1387-10-23,321.1,2009-01-12
1387-10-24,314.8,2009-01-13
1387-10-25,314.3,2009-01-14
1387-10-28,314.5,2009-01-17
1387-10-29,315.1,2009-01-18
1387-10-30,316.4,2009-01-19
1387-11-01,318.2,2009-01-20
1387-11-02,319.7,2009-01-21
1387-11-05,323.9,2009-01-24
1387-11-06,322.3,2009-01-25
1387-11-07,321.8,2009-01-26
1387-11-08,322.3,2009-01-27
1387-11-09,322.2,2009-01-28
1387-11-12,322.0,2009-01-31
1387-11-13,321.4,2009-02-01
1387-11-14,321.1,2009-02-02
1387-11-15,320.9,2009-02-03
1387-11-16,319.8,2009-02-04
1387-11-19,319.6,2009-02-07
1387-11-20,317.4,2009-02-08
1387-11-21,316.8,2009-02-09
1387-11-23,316.9,2009-02-11
1387-11-26,316.4,2009-02-14
1387-11-27,315.6,2009-02-15
1387-11-29,314.3,2009-02-17
1387-11-30,313.5,2009-02-18
1387-12-03,312.4,2009-02-21
1387-12-04,306.6,2009-02-22
1387-12-05,305.4,2009-02-23
1387-12-07,303.9,2009-02-25
1387-12-10,303.5,2009-02-28
1387-12-11,302.5,2009-03-01
1387-12-12,301.4,2009-03-02
1387-12-13,301.0,2009-03-03
1387-12-14,299.9,2009-03-04
1387-12-17,297.5,2009-03-07
1387-12-18,295.9,2009-03-08
1387-12-19,294.7,2009-03-09
1387-12-20,294.5,2009-03-10
1387-12-21,293.8,2009-03-11
1387-12-24,292.5,2009-03-14
1387-12-26,291.6,2009-03-16
1387-12-27,292.1,2009-03-17
1387-12-28,291.1,2009-03-18
1388-01-05,290.8,2009-03-25
1388-01-08,290.1,2009-03-28
1388-01-09,289.8,2009-03-29
1388-01-10,290.9,2009-03-30
1388-01-11,291.6,2009-03-31
1388-01-15,292.5,2009-04-04
1388-01-16,292.6,2009-04-05
1388-01-17,296.0,2009-04-06
1388-01-18,297.6,2009-04-07
1388-01-19,299.9,2009-04-08
1388-01-22,302.9,2009-04-11
1388-01-23,305.5,2009-04-12
1388-01-24,307.2,2009-04-13
1388-01-25,309.0,2009-04-14
1388-01-26,310.5,2009-04-15
1388-01-29,310.9,2009-04-18
1388-01-30,315.8,2009-04-19
1388-01-31,319.1,2009-04-20
1388-02-01,319.2,2009-04-21
1388-02-02,321.7,2009-04-22
1388-02-05,321.0,2009-04-25
1388-02-06,320.4,2009-04-26
1388-02-07,321.8,2009-04-27
1388-02-08,323.1,2009-04-28
1388-02-09,322.4,2009-04-29
1388-02-12,321.9,2009-05-02
1388-02-13,320.6,2009-05-03
1388-02-14,319.8,2009-05-04
1388-02-15,320.3,2009-05-05
1388-02-16,322.3,2009-05-06
1388-02-19,325.1,2009-05-09
1388-02-20,327.7,2009-05-10
1388-02-21,329.1,2009-05-11
1388-02-22,330.1,2009-05-12
1388-02-23,329.8,2009-05-13
1388-02-26,329.5,2009-05-16
1388-02-27,329.3,2009-05-17
1388-02-28,329.2,2009-05-18
1388-02-29,328.1,2009-05-19
1388-02-30,329.0,2009-05-20
1388-03-02,330.2,2009-05-23
1388-03-03,330.2,2009-05-24
1388-03-04,329.3,2009-05-25
1388-03-05,329.1,2009-05-26
1388-03-06,330.3,2009-05-27
1388-03-09,334.1,2009-05-30
1388-03-10,335.6,2009-05-31
1388-03-11,336.8,2009-06-01
1388-03-12,338.9,2009-06-02
1388-03-13,341.6,2009-06-03
1388-03-16,343.5,2009-06-06
1388-03-17,345.3,2009-06-07
1388-03-18,348.2,2009-06-08
1388-03-19,350.8,2009-06-09
1388-03-20,354.8,2009-06-10
1388-03-23,359.5,2009-06-13
1388-03-24,358.3,2009-06-14
1388-03-25,357.6,2009-06-15
1388-03-26,355.9,2009-06-16
1388-03-27,355.5,2009-06-17
1388-03-30,356.2,2009-06-20
1388-03-31,357.3,2009-06-21
1388-04-01,358.1,2009-06-22
1388-04-02,369.2,2009-06-23
1388-04-03,369.0,2009-06-24
1388-04-06,369.3,2009-06-27
1388-04-07,369.9,2009-06-28
1388-04-08,369.7,2009-06-29
1388-04-09,370.6,2009-06-30
1388-04-10,378.3,2009-07-01
1388-04-13,377.2,2009-07-04
1388-04-14,375.8,2009-07-05
1388-04-16,376.8,2009-07-07
1388-04-20,376.1,2009-07-11
1388-04-21,373.4,2009-07-12
1388-04-22,371.8,2009-07-13
1388-04-23,372.0,2009-07-14
1388-04-24,370.0,2009-07-15
1388-04-25,370.0,2009-07-16
1388-04-27,371.2,2009-07-18
1388-04-28,375.1,2009-07-19
1388-04-30,376.7,2009-07-21
1388-04-31,377.6,2009-07-22
1388-05-03,377.4,2009-07-25
1388-05-04,376.4,2009-07-26
1388-05-05,373.5,2009-07-27
1388-05-06,372.8,2009-07-28
1388-05-07,374.0,2009-07-29
1388-05-10,377.8,2009-08-01
1388-05-11,379.7,2009-08-02
1388-05-12,381.7,2009-08-03
1388-05-13,383.0,2009-08-04
1388-05-14,386.8,2009-08-05
1388-05-17,396.5,2009-08-08
1388-05-18,398.4,2009-08-09
1388-05-19,402.8,2009-08-10
1388-05-20,404.0,2009-08-11
1388-05-21,407.2,2009-08-12
1388-05-24,411.5,2009-08-15
1388-05-25,416.9,2009-08-16
1388-05-26,422.5,2009-08-17
1388-05-27,426.5,2009-08-18
1388-05-28,431.1,2009-08-19
1388-05-31,436.7,2009-08-22
1388-06-01,440.1,2009-08-23
1388-06-02,443.1,2009-08-24
1388-06-03,455.0,2009-08-25
1388-06-04,459.5,2009-08-26
1388-06-07,480.5,2009-08-29
1388-06-08,478.2,2009-08-30
1388-06-09,478.9,2009-08-31
1388-06-10,483.7,2009-09-01
1388-06-11,482.6,2009-09-02
1388-06-14,477.6,2009-09-05
1388-06-15,472.5,2009-09-06
1388-06-16,469.1,2009-09-07
1388-06-17,475.0,2009-09-08
1388-06-18,480.8,2009-09-09
1388-06-21,480.8,2009-09-12
1388-06-22,480.9,2009-09-13
1388-06-23,483.1,2009-09-14
1388-06-24,482.7,2009-09-15
1388-06-25,481.4,2009-09-16
1388-06-28,481.5,2009-09-19
1388-06-29,481.5,2009-09-20
1388-06-30,482.8,2009-09-21
1388-06-31,488.0,2009-09-22
1388-07-01,496.3,2009-09-23
1388-07-04,496.6,2009-09-26
1388-07-05,494.4,2009-09-27
1388-07-06,491.5,2009-09-28
1388-07-07,493.7,2009-09-29
1388-07-08,494.9,2009-09-30
1388-07-11,499.6,2009-10-03
1388-07-12,503.3,2009-10-04
1388-07-13,504.6,2009-10-05
1388-07-14,504.5,2009-10-06
1388-07-15,508.4,2009-10-07
1388-07-18,509.8,2009-10-10
1388-07-19,509.6,2009-10-11
1388-07-20,508.5,2009-10-12
1388-07-21,507.4,2009-10-13
1388-07-25,505.9,2009-10-17
1388-07-26,505.3,2009-10-18
1388-07-27,511.3,2009-10-19
1388-07-28,515.2,2009-10-20
1388-07-29,519.9,2009-10-21
1388-08-02,522.0,2009-10-24
1388-08-03,521.0,2009-10-25
1388-08-04,518.7,2009-10-26
1388-08-05,520.4,2009-10-27
1388-08-06,521.2,2009-10-28
1388-08-09,521.4,2009-10-31
1388-08-10,521.2,2009-11-01
1388-08-11,517.9,2009-11-02
1388-08-12,515.0,2009-11-03
1388-08-13,524.5,2009-11-04
1388-08-16,524.5,2009-11-07
1388-08-17,519.9,2009-11-08
1388-08-18,517.0,2009-11-09
1388-08-19,513.3,2009-11-10
1388-08-20,513.6,2009-11-11
1388-08-23,515.7,2009-11-14
1388-08-24,514.7,2009-11-15
1388-08-25,511.7,2009-11-16
1388-08-26,511.1,2009-11-17
1388-08-27,510.3,2009-11-18
1388-08-30,507.6,2009-11-21
1388-09-01,505.6,2009-11-22
1388-09-02,507.8,2009-11-23
1388-09-03,510.2,2009-11-24
1388-09-04,511.6,2009-11-25
1388-09-08,508.0,2009-11-29
1388-09-09,504.3,2009-11-30
1388-09-10,502.9,2009-12-01
1388-09-11,503.9,2009-12-02
1388-09-14,504.4,2009-12-05
1388-09-16,505.9,2009-12-07
1388-09-17,505.8,2009-12-08
1388-09-18,502.4,2009-12-09
1388-09-21,498.4,2009-12-12
1388-09-22,495.0,2009-12-13
1388-09-23,493.8,2009-12-14
1388-09-24,466.8,2009-12-15
1388-09-25,461.7,2009-12-16
1388-09-28,460.2,2009-12-19
1388-09-29,464.7,2009-12-20
1388-09-30,470.2,2009-12-21
1388-10-01,469.9,2009-12-22
1388-10-02,469.4,2009-12-23
1388-10-07,469.0,2009-12-28
1388-10-08,468.5,2009-12-29
1388-10-09,471.0,2009-12-30
1388-10-12,477.9,2010-01-02
1388-10-13,481.6,2010-01-03
1388-10-14,480.5,2010-01-04
1388-10-15,482.5,2010-01-05
1388-10-16,487.0,2010-01-06
1388-10-19,492.8,2010-01-09
1388-10-20,501.9,2010-01-10
1388-10-21,506.5,2010-01-11
1388-10-22,505.2,2010-01-12
1388-10-23,502.8,2010-01-13
1388-10-26,502.8,2010-01-16
1388-10-27,502.6,2010-01-17
1388-10-28,502.1,2010-01-18
1388-10-29,501.7,2010-01-19
1388-10-30,501.9,2010-01-20
1388-11-03,502.3,2010-01-23
1388-11-04,503.4,2010-01-24
1388-11-05,503.7,2010-01-25
1388-11-06,505.3,2010-01-26
1388-11-07,505.1,2010-01-27
1388-11-10,500.7,2010-01-30
1388-11-11,500.9,2010-01-31
1388-11-12,501.6,2010-02-01
1388-11-13,503.8,2010-02-02
1388-11-14,504.7,2010-02-03
1388-11-17,501.9,2010-02-06
1388-11-18,500.1,2010-02-07
1388-11-19,499.0,2010-02-08
1388-11-20,498.7,2010-02-09
1388-11-21,501.0,2010-02-10
1388-11-25,505.8,2010-02-14
1388-11-27,511.6,2010-02-16
1388-11-28,509.2,2010-02-17
1388-12-01,511.5,2010-02-20
1388-12-02,518.9,2010-02-21
1388-12-03,524.3,2010-02-22
1388-12-04,523.8,2010-02-23
1388-12-05,521.4,2010-02-24
1388-12-08,519.5,2010-02-27
1388-12-09,523.3,2010-02-28
1388-12-10,526.3,2010-03-01
1388-12-11,530.3,2010-03-02
1388-12-12,531.4,2010-03-03
1388-12-15,536.3,2010-03-06
1388-12-16,536.2,2010-03-07
1388-12-17,539.8,2010-03-08
1388-12-18,548.5,2010-03-09
1388-12-19,549.3,2010-03-10
1388-12-22,547.7,2010-03-13
1388-12-23,547.8,2010-03-14
1388-12-24,549.1,2010-03-15
1388-12-25,547.0,2010-03-16
1388-12-26,549.2,2010-03-17
1389-01-07,554.1,2010-03-27
1389-01-08,558.7,2010-03-28
1389-01-09,564.0,2010-03-29
1389-01-10,566.9,2010-03-30
1389-01-11,570.4,2010-03-31
1389-01-14,577.9,2010-04-03
1389-01-15,586.5,2010-04-04
1389-01-16,584.9,2010-04-05
1389-01-17,590.8,2010-04-06
1389-01-18,604.3,2010-04-07
1389-01-21,609.0,2010-04-10
1389-01-22,610.6,2010-04-11
1389-01-23,611.7,2010-04-12
1389-01-24,614.3,2010-04-13
1389-01-25,615.2,2010-04-14
1389-01-28,609.3,2010-04-17
1389-01-29,616.2,2010-04-18
1389-01-30,633.2,2010-04-19
1389-01-31,636.3,2010-04-20
1389-02-01,631.6,2010-04-21
1389-02-04,627.2,2010-04-24
1389-02-05,621.4,2010-04-25
