jdate,value,date
1387-09-15,23855.9,2008-12-05
1387-09-16,23808.9,2008-12-06
1387-09-17,23463.0,2008-12-07
1387-09-18,23301.3,2008-12-08
1387-09-20,23255.7,2008-12-10
1387-09-23,23204.2,2008-12-13
1387-09-24,22851.5,2008-12-14
1387-09-25,22922.8,2008-12-15
1387-09-26,23276.8,2008-12-16
1387-09-30,23557.4,2008-12-20
1387-10-01,24009.0,2008-12-21
1387-10-02,24502.6,2008-12-22
1387-10-03,24708.9,2008-12-23
1387-10-04,24915.4,2008-12-24
1387-10-07,24480.2,2008-12-27
1387-10-08,24694.6,2008-12-28
1387-10-09,24934.2,2008-12-29
1387-10-10,24944.6,2008-12-30
1387-10-11,25414.0,2008-12-31
1387-10-14,24990.3,2009-01-03
1387-10-15,24922.7,2009-01-04
1387-10-16,24741.1,2009-01-05
1387-10-21,24383.7,2009-01-10
1387-10-22,24386.9,2009-01-11
1387-10-23,24419.9,2009-01-12
1387-10-24,24882.1,2009-01-13
1387-10-25,24624.8,2009-01-14
1387-10-28,24315.2,2009-01-17
1387-10-29,24468.4,2009-01-18
1387-10-30,23999.3,2009-01-19
1387-11-01,23813.1,2009-01-20
1387-11-02,24369.6,2009-01-21
1387-11-05,24843.9,2009-01-24
1387-11-06,24963.9,2009-01-25
1387-11-07,24935.3,2009-01-26
1387-11-08,24809.2,2009-01-27
1387-11-09,24868.8,2009-01-28
1387-11-12,24526.7,2009-01-31
1387-11-13,24446.1,2009-02-01
1387-11-14,24347.5,2009-02-02
1387-11-15,24601.7,2009-02-03
1387-11-16,25185.9,2009-02-04
1387-11-19,25310.5,2009-02-07
1387-11-20,25333.9,2009-02-08
1387-11-21,25188.1,2009-02-09
1387-11-23,25064.5,2009-02-11
1387-11-26,25651.6,2009-02-14
1387-11-27,25204.3,2009-02-15
1387-11-29,25374.7,2009-02-17
1387-11-30,25595.4,2009-02-18
1387-12-03,26051.4,2009-02-21
1387-12-04,26610.7,2009-02-22
1387-12-05,27151.8,2009-02-23
1387-12-07,27231.1,2009-02-25
1387-12-10,28701.9,2009-02-28
1387-12-11,29151.6,2009-03-01
1387-12-12,28939.4,2009-03-02
1387-12-13,28448.6,2009-03-03
1387-12-14,28564.3,2009-03-04
1387-12-17,27933.5,2009-03-07
1387-12-18,27862.5,2009-03-08
1387-12-19,28353.6,2009-03-09
1387-12-20,28885.1,2009-03-10
1387-12-21,28769.7,2009-03-11
1387-12-24,28730.1,2009-03-14
1387-12-26,28710.6,2009-03-16
1387-12-27,29435.3,2009-03-17
1387-12-28,30008.4,2009-03-18
1388-01-05,29521.7,2009-03-25
1388-01-08,29099.7,2009-03-28
1388-01-09,29659.0,2009-03-29
1388-01-10,30286.6,2009-03-30
1388-01-11,30692.7,2009-03-31
1388-01-15,30355.6,2009-04-04
1388-01-16,30473.1,2009-04-05
1388-01-17,31131.0,2009-04-06
1388-01-18,31729.2,2009-04-07
1388-01-19,31312.3,2009-04-08
1388-01-22,30736.2,2009-04-11
1388-01-23,31205.5,2009-04-12
1388-01-24,30657.6,2009-04-13
1388-01-25,30068.3,2009-04-14
1388-01-26,29712.1,2009-04-15
1388-01-29,29262.4,2009-04-18
1388-01-30,29771.2,2009-04-19
1388-01-31,30280.8,2009-04-20
1388-02-01,29923.3,2009-04-21
1388-02-02,29565.3,2009-04-22
1388-02-05,29274.2,2009-04-25
1388-02-06,29245.1,2009-04-26
1388-02-07,29848.5,2009-04-27
1388-02-08,29776.7,2009-04-28
1388-02-09,29331.8,2009-04-29
1388-02-12,29152.9,2009-05-02
1388-02-13,28773.6,2009-05-03
1388-02-14,28681.8,2009-05-04
1388-02-15,28947.2,2009-05-05
1388-02-16,29497.1,2009-05-06
1388-02-19,29142.0,2009-05-09
1388-02-20,28818.4,2009-05-10
1388-02-21,28947.8,2009-05-11
1388-02-22,28994.9,2009-05-12
1388-02-23,28986.9,2009-05-13
1388-02-26,28964.4,2009-05-16
1388-02-27,28945.7,2009-05-17
1388-02-28,28894.7,2009-05-18
1388-02-29,28842.4,2009-05-19
1388-02-30,28862.9,2009-05-20
1388-03-02,28827.2,2009-05-23
1388-03-03,28787.2,2009-05-24
1388-03-04,28231.6,2009-05-25
1388-03-05,27706.4,2009-05-26
1388-03-06,27373.3,2009-05-27
1388-03-09,27901.4,2009-05-30
1388-03-10,28423.0,2009-05-31
1388-03-11,28886.5,2009-06-01
1388-03-12,28733.5,2009-06-02
1388-03-13,28247.5,2009-06-03
1388-03-16,27723.0,2009-06-06
1388-03-17,27842.7,2009-06-07
1388-03-18,28013.6,2009-06-08
1388-03-19,28022.0,2009-06-09
1388-03-20,27849.2,2009-06-10
1388-03-23,27330.4,2009-06-13
1388-03-24,26785.8,2009-06-14
1388-03-25,26788.1,2009-06-15
1388-03-26,26767.2,2009-06-16
1388-03-27,26306.3,2009-06-17
1388-03-30,26578.2,2009-06-20
1388-03-31,26156.1,2009-06-21
1388-04-01,26589.8,2009-06-22
1388-04-02,26592.7,2009-06-23
1388-04-03,26601.0,2009-06-24
1388-04-06,26686.6,2009-06-27
1388-04-07,27246.2,2009-06-28
1388-04-08,27353.6,2009-06-29
1388-04-09,27386.2,2009-06-30
1388-04-10,27274.2,2009-07-01
1388-04-13,27213.2,2009-07-04
1388-04-14,29429.4,2009-07-05
1388-04-16,29425.3,2009-07-07
1388-04-20,29396.2,2009-07-11
1388-04-21,29310.4,2009-07-12
1388-04-22,30438.8,2009-07-13
1388-04-23,29928.3,2009-07-14
1388-04-24,29919.4,2009-07-15
1388-04-25,29919.4,2009-07-16
1388-04-27,30038.8,2009-07-18
1388-04-28,30426.8,2009-07-19
1388-04-30,30664.7,2009-07-21
