jdate,value,date
1387-09-15,1244.2,2008-12-05
1387-09-16,1244.2,2008-12-06
1387-09-17,1244.2,2008-12-07
1387-09-18,1244.2,2008-12-08
1387-09-20,1244.2,2008-12-10
1387-09-23,1244.2,2008-12-13
1387-09-24,1322.5,2008-12-14
1387-09-25,1326.3,2008-12-15
1387-09-26,1309.4,2008-12-16
1387-09-30,1311.7,2008-12-20
1387-10-01,1310.7,2008-12-21
1387-10-02,1302.1,2008-12-22
1387-10-03,1296.2,2008-12-23
1387-10-04,1297.4,2008-12-24
1387-10-07,1297.8,2008-12-27
1387-10-08,1294.8,2008-12-28
1387-10-09,1296.8,2008-12-29
1387-10-10,1299.8,2008-12-30
1387-10-11,1302.6,2008-12-31
1387-10-14,1307.2,2009-01-03
1387-10-15,1310.5,2009-01-04
1387-10-16,1309.8,2009-01-05
1387-10-21,1301.1,2009-01-10
1387-10-22,1297.6,2009-01-11
1387-10-23,1291.5,2009-01-12
1387-10-24,1289.4,2009-01-13
1387-10-25,1284.6,2009-01-14
1387-10-28,1285.1,2009-01-17
1387-10-29,1286.3,2009-01-18
1387-10-30,1288.1,2009-01-19
1387-11-01,1286.0,2009-01-20
1387-11-02,1283.3,2009-01-21
1387-11-05,1289.1,2009-01-24
1387-11-06,1278.3,2009-01-25
1387-11-07,1273.6,2009-01-26
1387-11-08,1295.0,2009-01-27
1387-11-09,1294.5,2009-01-28
1387-11-12,1290.7,2009-01-31
1387-11-13,1290.3,2009-02-01
1387-11-14,1285.6,2009-02-02
1387-11-15,1284.9,2009-02-03
1387-11-16,1282.7,2009-02-04
1387-11-19,1280.3,2009-02-07
1387-11-20,1276.5,2009-02-08
1387-11-21,1279.8,2009-02-09
1387-11-23,1284.0,2009-02-11
1387-11-26,1289.0,2009-02-14
1387-11-27,1289.7,2009-02-15
1387-11-29,1282.9,2009-02-17
1387-11-30,1284.4,2009-02-18
1387-12-03,1284.7,2009-02-21
1387-12-04,1281.7,2009-02-22
1387-12-05,1278.1,2009-02-23
1387-12-07,1279.6,2009-02-25
1387-12-10,1280.3,2009-02-28
1387-12-11,1281.0,2009-03-01
1387-12-12,1281.6,2009-03-02
1387-12-13,1282.6,2009-03-03
1387-12-14,1285.1,2009-03-04
1387-12-17,1285.2,2009-03-07
1387-12-18,1288.4,2009-03-08
1387-12-19,1271.0,2009-03-09
1387-12-20,1272.5,2009-03-10
1387-12-21,1268.9,2009-03-11
1387-12-24,1266.4,2009-03-14
1387-12-26,1236.4,2009-03-16
1387-12-27,1240.9,2009-03-17
1387-12-28,1239.3,2009-03-18
1388-01-05,1239.3,2009-03-25
1388-01-08,1240.7,2009-03-28
1388-01-09,1246.1,2009-03-29
1388-01-10,1250.5,2009-03-30
1388-01-11,1254.7,2009-03-31
1388-01-15,1259.0,2009-04-04
1388-01-16,1259.9,2009-04-05
1388-01-17,1260.1,2009-04-06
1388-01-18,1263.4,2009-04-07
1388-01-19,1263.8,2009-04-08
1388-01-22,1266.6,2009-04-11
1388-01-23,1266.8,2009-04-12
1388-01-24,1384.1,2009-04-13
1388-01-25,1394.1,2009-04-14
1388-01-26,1403.9,2009-04-15
1388-01-29,1597.5,2009-04-18
1388-01-30,1618.4,2009-04-19
1388-01-31,1624.8,2009-04-20
1388-02-01,1644.1,2009-04-21
1388-02-02,1660.6,2009-04-22
1388-02-05,1679.4,2009-04-25
1388-02-06,1697.1,2009-04-26
1388-02-07,1702.6,2009-04-27
1388-02-08,1715.2,2009-04-28
1388-02-09,1728.2,2009-04-29
1388-02-12,1737.8,2009-05-02
1388-02-13,1751.6,2009-05-03
1388-02-14,1752.5,2009-05-04
1388-02-15,1759.3,2009-05-05
1388-02-16,1763.1,2009-05-06
1388-02-19,1763.8,2009-05-09
1388-02-20,1767.5,2009-05-10
1388-02-21,1771.7,2009-05-11
1388-02-22,1780.7,2009-05-12
1388-02-23,1783.8,2009-05-13
1388-02-26,1798.4,2009-05-16
1388-02-27,1808.4,2009-05-17
1388-02-28,1811.7,2009-05-18
1388-02-29,1821.9,2009-05-19
1388-02-30,1828.0,2009-05-20
