jdate,value,date
1388-07-15,0.0,2009-10-07
1388-07-18,1029.9,2009-10-10
1388-07-19,1060.7,2009-10-11
1388-07-20,1092.5,2009-10-12
1388-07-21,1125.2,2009-10-13
1388-07-25,1158.9,2009-10-17
1388-07-26,1193.5,2009-10-18
1388-07-27,1224.6,2009-10-19
1388-07-28,1255.4,2009-10-20
1388-07-29,1293.0,2009-10-21
1388-08-02,1331.8,2009-10-24
1388-08-03,1371.7,2009-10-25
1388-08-04,1412.5,2009-10-26
1388-08-05,1452.4,2009-10-27
1388-08-06,1452.7,2009-10-28
1388-08-09,1444.8,2009-10-31
1388-08-10,1482.3,2009-11-01
1388-08-11,1503.8,2009-11-02
1388-08-12,1460.6,2009-11-03
1388-08-13,1423.3,2009-11-04
1388-08-16,1423.3,2009-11-07
1388-08-17,1378.1,2009-11-08
1388-08-18,1392.9,2009-11-09
1388-08-19,1349.5,2009-11-10
1388-08-20,1389.7,2009-11-11
1388-08-23,1402.9,2009-11-14
1388-08-24,1358.4,2009-11-15
1388-08-25,1325.5,2009-11-16
1388-08-26,1289.5,2009-11-17
1388-08-27,1322.6,2009-11-18
1388-08-30,1305.0,2009-11-21
1388-09-01,1296.7,2009-11-22
1388-09-02,1337.5,2009-11-23
1388-09-03,1383.9,2009-11-24
1388-09-04,1425.2,2009-11-25
1388-09-08,1376.0,2009-11-29
1388-09-09,1327.8,2009-11-30
1388-09-10,1295.8,2009-12-01
1388-09-11,1325.2,2009-12-02
1388-09-14,1358.8,2009-12-05
1388-09-16,1378.9,2009-12-07
1388-09-17,1337.5,2009-12-08
1388-09-18,1297.7,2009-12-09
1388-09-21,1260.3,2009-12-12
1388-09-22,1223.5,2009-12-13
1388-09-23,1237.9,2009-12-14
1388-09-24,1202.2,2009-12-15
1388-09-25,1164.0,2009-12-16
1388-09-28,1128.3,2009-12-19
1388-09-29,1142.1,2009-12-20
1388-09-30,1159.4,2009-12-21
1388-10-01,1194.3,2009-12-22
1388-10-02,1207.0,2009-12-23
1388-10-07,1187.0,2009-12-28
1388-10-08,1169.8,2009-12-29
1388-10-09,1186.5,2009-12-30
1388-10-12,1219.7,2010-01-02
1388-10-13,1251.7,2010-01-03
1388-10-14,1231.9,2010-01-04
1388-10-15,1259.1,2010-01-05
1388-10-16,1298.0,2010-01-06
1388-10-19,1341.8,2010-01-09
1388-10-20,1331.2,2010-01-10
1388-10-21,1332.3,2010-01-11
1388-10-22,1315.7,2010-01-12
1388-10-23,1344.5,2010-01-13
