jdate,value,date
1387-09-15,10111.1,2008-12-05
1387-09-16,10052.2,2008-12-06
1387-09-17,10010.4,2008-12-07
1387-09-18,9941.0,2008-12-08
1387-09-20,9869.9,2008-12-10
1387-09-23,9778.0,2008-12-13
1387-09-24,9691.5,2008-12-14
1387-09-25,9681.5,2008-12-15
1387-09-26,9673.3,2008-12-16
1387-09-30,9668.9,2008-12-20
1387-10-01,9680.9,2008-12-21
1387-10-02,9689.2,2008-12-22
1387-10-03,9679.1,2008-12-23
1387-10-04,9672.7,2008-12-24
1387-10-07,9644.7,2008-12-27
1387-10-08,9632.7,2008-12-28
1387-10-09,9614.4,2008-12-29
1387-10-10,9554.9,2008-12-30
1387-10-11,9513.4,2008-12-31
1387-10-14,9450.6,2009-01-03
1387-10-15,9395.4,2009-01-04
1387-10-16,9342.9,2009-01-05
1387-10-21,9315.9,2009-01-10
1387-10-22,9258.0,2009-01-11
1387-10-23,9122.4,2009-01-12
1387-10-24,8997.2,2009-01-13
1387-10-25,8955.6,2009-01-14
1387-10-28,8921.9,2009-01-17
1387-10-29,8936.8,2009-01-18
1387-10-30,8942.7,2009-01-19
1387-11-01,8968.2,2009-01-20
1387-11-02,8997.4,2009-01-21
1387-11-05,9020.2,2009-01-24
1387-11-06,8967.5,2009-01-25
1387-11-07,8951.1,2009-01-26
1387-11-08,8932.1,2009-01-27
1387-11-09,8913.1,2009-01-28
1387-11-12,8892.2,2009-01-31
1387-11-13,8880.2,2009-02-01
1387-11-14,8865.6,2009-02-02
1387-11-15,8879.1,2009-02-03
1387-11-16,8903.7,2009-02-04
1387-11-19,8893.0,2009-02-07
1387-11-20,8862.1,2009-02-08
1387-11-21,8871.2,2009-02-09
1387-11-23,8847.5,2009-02-11
1387-11-26,8827.5,2009-02-14
1387-11-27,8773.7,2009-02-15
1387-11-29,8755.6,2009-02-17
1387-11-30,8754.9,2009-02-18
1387-12-03,8736.7,2009-02-21
1387-12-04,8707.6,2009-02-22
1387-12-05,8651.2,2009-02-23
1387-12-07,8625.0,2009-02-25
1387-12-10,8675.7,2009-02-28
1387-12-11,8697.1,2009-03-01
1387-12-12,8655.4,2009-03-02
1387-12-13,8650.5,2009-03-03
1387-12-14,8624.1,2009-03-04
1387-12-17,8578.5,2009-03-07
1387-12-18,8554.8,2009-03-08
1387-12-19,8540.1,2009-03-09
1387-12-20,8559.0,2009-03-10
1387-12-21,8555.3,2009-03-11
1387-12-24,8519.6,2009-03-14
1387-12-26,8490.6,2009-03-16
1387-12-27,8522.6,2009-03-17
1387-12-28,8561.8,2009-03-18
1388-01-05,8558.6,2009-03-25
1388-01-08,8562.6,2009-03-28
1388-01-09,8604.6,2009-03-29
1388-01-10,8641.4,2009-03-30
1388-01-11,8678.9,2009-03-31
1388-01-15,8690.7,2009-04-04
1388-01-16,8709.1,2009-04-05
1388-01-17,8834.2,2009-04-06
1388-01-18,8898.0,2009-04-07
1388-01-19,8917.1,2009-04-08
1388-01-22,8945.8,2009-04-11
1388-01-23,8998.1,2009-04-12
1388-01-24,8993.9,2009-04-13
1388-01-25,8975.8,2009-04-14
1388-01-26,9007.2,2009-04-15
1388-01-29,8949.3,2009-04-18
1388-01-30,9087.7,2009-04-19
1388-01-31,9193.6,2009-04-20
1388-02-01,9215.2,2009-04-21
1388-02-02,9253.5,2009-04-22
1388-02-05,9191.6,2009-04-25
1388-02-06,9199.7,2009-04-26
1388-02-07,9246.1,2009-04-27
1388-02-08,9260.1,2009-04-28
1388-02-09,9227.9,2009-04-29
1388-02-12,9224.5,2009-05-02
1388-02-13,9201.0,2009-05-03
1388-02-14,9184.1,2009-05-04
1388-02-15,9208.0,2009-05-05
1388-02-16,9282.8,2009-05-06
1388-02-19,9367.4,2009-05-09
1388-02-20,9466.7,2009-05-10
1388-02-21,9480.6,2009-05-11
1388-02-22,9480.9,2009-05-12
1388-02-23,9465.4,2009-05-13
1388-02-26,9457.3,2009-05-16
1388-02-27,9467.9,2009-05-17
1388-02-28,9473.7,2009-05-18
1388-02-29,9421.8,2009-05-19
1388-02-30,9451.5,2009-05-20
1388-03-02,9478.3,2009-05-23
1388-03-03,9483.6,2009-05-24
1388-03-04,9455.7,2009-05-25
1388-03-05,9460.0,2009-05-26
1388-03-06,9495.8,2009-05-27
1388-03-09,9585.5,2009-05-30
1388-03-10,9632.0,2009-05-31
1388-03-11,9661.0,2009-06-01
1388-03-12,9692.0,2009-06-02
1388-03-13,9701.4,2009-06-03
