jdate,value,date
1387-09-15,240.7,2008-12-05
1387-09-16,240.7,2008-12-06
1387-09-17,240.7,2008-12-07
1387-09-18,240.7,2008-12-08
1387-09-20,240.7,2008-12-10
1387-09-23,240.7,2008-12-13
1387-09-24,240.7,2008-12-14
1387-09-25,240.7,2008-12-15
1387-09-26,240.7,2008-12-16
1387-09-30,240.7,2008-12-20
1387-10-01,240.7,2008-12-21
1387-10-02,240.7,2008-12-22
1387-10-03,240.7,2008-12-23
1387-10-04,240.7,2008-12-24
1387-10-07,240.7,2008-12-27
1387-10-08,241.0,2008-12-28
1387-10-09,240.7,2008-12-29
1387-10-10,240.7,2008-12-30
1387-10-11,240.7,2008-12-31
1387-10-14,240.7,2009-01-03
1387-10-15,240.7,2009-01-04
1387-10-16,240.7,2009-01-05
1387-10-21,240.7,2009-01-10
1387-10-22,240.7,2009-01-11
1387-10-23,240.7,2009-01-12
1387-10-24,240.7,2009-01-13
1387-10-25,240.7,2009-01-14
1387-10-28,240.7,2009-01-17
1387-10-29,240.7,2009-01-18
1387-10-30,240.7,2009-01-19
1387-11-01,240.7,2009-01-20
1387-11-02,240.7,2009-01-21
1387-11-05,240.7,2009-01-24
1387-11-06,240.7,2009-01-25
1387-11-07,240.7,2009-01-26
1387-11-08,240.7,2009-01-27
1387-11-09,240.7,2009-01-28
1387-11-12,240.7,2009-01-31
1387-11-13,240.7,2009-02-01
1387-11-14,240.7,2009-02-02
1387-11-15,240.7,2009-02-03
1387-11-16,240.7,2009-02-04
1387-11-19,240.7,2009-02-07
1387-11-20,240.7,2009-02-08
1387-11-21,240.7,2009-02-09
1387-11-23,240.7,2009-02-11
1387-11-26,240.7,2009-02-14
1387-11-27,223.8,2009-02-15
1387-11-29,223.8,2009-02-17
1387-11-30,223.8,2009-02-18
1387-12-03,223.8,2009-02-21
1387-12-04,223.8,2009-02-22
1387-12-05,223.8,2009-02-23
1387-12-07,223.8,2009-02-25
1387-12-10,223.8,2009-02-28
1387-12-11,292.2,2009-03-01
1387-12-12,292.1,2009-03-02
1387-12-13,292.1,2009-03-03
1387-12-14,292.1,2009-03-04
1387-12-17,292.1,2009-03-07
1387-12-18,292.1,2009-03-08
1387-12-19,292.1,2009-03-09
1387-12-20,292.1,2009-03-10
1387-12-21,292.1,2009-03-11
1387-12-24,287.6,2009-03-14
1387-12-26,287.6,2009-03-16
1387-12-27,287.6,2009-03-17
1387-12-28,287.6,2009-03-18
1388-01-05,287.6,2009-03-25
1388-01-08,287.6,2009-03-28
1388-01-09,287.6,2009-03-29
1388-01-10,287.6,2009-03-30
1388-01-11,287.6,2009-03-31
1388-01-15,287.6,2009-04-04
1388-01-16,287.6,2009-04-05
1388-01-17,287.6,2009-04-06
1388-01-18,287.6,2009-04-07
1388-01-19,287.6,2009-04-08
1388-01-22,287.6,2009-04-11
1388-01-23,287.6,2009-04-12
1388-01-24,287.6,2009-04-13
1388-01-25,287.6,2009-04-14
1388-01-26,287.6,2009-04-15
1388-01-29,287.6,2009-04-18
1388-01-30,279.0,2009-04-19
1388-01-31,270.6,2009-04-20
1388-02-01,266.6,2009-04-21
1388-02-02,258.6,2009-04-22
1388-02-05,258.6,2009-04-25
1388-02-06,258.6,2009-04-26
1388-02-07,255.2,2009-04-27
1388-02-08,255.2,2009-04-28
1388-02-09,255.2,2009-04-29
1388-02-12,253.1,2009-05-02
1388-02-13,250.7,2009-05-03
1388-02-14,246.4,2009-05-04
1388-02-15,246.4,2009-05-05
1388-02-16,246.4,2009-05-06
1388-02-19,246.4,2009-05-09
1388-02-20,246.4,2009-05-10
1388-02-21,250.1,2009-05-11
1388-02-22,250.4,2009-05-12
1388-02-23,251.0,2009-05-13
1388-02-26,252.5,2009-05-16
1388-02-27,252.5,2009-05-17
1388-02-28,254.0,2009-05-18
1388-02-29,254.8,2009-05-19
1388-02-30,254.8,2009-05-20
1388-03-02,254.8,2009-05-23
1388-03-03,254.9,2009-05-24
1388-03-04,254.9,2009-05-25
1388-03-05,254.9,2009-05-26
1388-03-06,254.5,2009-05-27
1388-03-09,254.5,2009-05-30
1388-03-10,254.5,2009-05-31
1388-03-11,254.5,2009-06-01
1388-03-12,254.5,2009-06-02
1388-03-13,254.5,2009-06-03
1388-03-16,254.5,2009-06-06
1388-03-17,254.5,2009-06-07
1388-03-18,254.5,2009-06-08
1388-03-19,254.5,2009-06-09
1388-03-20,254.5,2009-06-10
1388-03-23,254.5,2009-06-13
1388-03-24,254.5,2009-06-14
1388-03-25,254.5,2009-06-15
1388-03-26,254.5,2009-06-16
