jdate,value,date
1387-09-15,232.0,2008-12-05
1387-09-16,232.0,2008-12-06
1387-09-17,232.0,2008-12-07
1387-09-18,232.0,2008-12-08
1387-09-20,232.0,2008-12-10
1387-09-23,232.0,2008-12-13
1387-09-24,232.0,2008-12-14
1387-09-25,232.0,2008-12-15
1387-09-26,232.0,2008-12-16
1387-09-30,232.0,2008-12-20
1387-10-01,232.0,2008-12-21
1387-10-02,232.0,2008-12-22
1387-10-03,232.0,2008-12-23
1387-10-04,232.0,2008-12-24
1387-10-07,232.0,2008-12-27
1387-10-08,232.0,2008-12-28
1387-10-09,232.0,2008-12-29
1387-10-10,232.0,2008-12-30
1387-10-11,232.0,2008-12-31
1387-10-14,232.0,2009-01-03
1387-10-15,232.0,2009-01-04
1387-10-16,232.0,2009-01-05
1387-10-21,232.0,2009-01-10
1387-10-22,232.0,2009-01-11
1387-10-23,232.0,2009-01-12
1387-10-24,232.0,2009-01-13
1387-10-25,232.0,2009-01-14
1387-10-28,232.0,2009-01-17
1387-10-29,232.0,2009-01-18
1387-10-30,232.0,2009-01-19
1387-11-01,232.0,2009-01-20
1387-11-02,232.0,2009-01-21
1387-11-05,232.0,2009-01-24
1387-11-06,232.0,2009-01-25
1387-11-07,232.0,2009-01-26
1387-11-08,232.0,2009-01-27
1387-11-09,232.0,2009-01-28
1387-11-12,232.0,2009-01-31
1387-11-13,232.0,2009-02-01
1387-11-14,232.0,2009-02-02
1387-11-15,232.0,2009-02-03
1387-11-16,232.0,2009-02-04
1387-11-19,232.0,2009-02-07
1387-11-20,232.0,2009-02-08
1387-11-21,232.0,2009-02-09
1387-11-23,232.0,2009-02-11
1387-11-26,232.0,2009-02-14
1387-11-27,232.0,2009-02-15
1387-11-29,232.0,2009-02-17
1387-11-30,232.0,2009-02-18
1387-12-03,232.0,2009-02-21
1387-12-04,232.0,2009-02-22
1387-12-05,232.0,2009-02-23
1387-12-07,232.0,2009-02-25
1387-12-10,232.0,2009-02-28
1387-12-11,232.0,2009-03-01
1387-12-12,232.0,2009-03-02
1387-12-13,232.0,2009-03-03
1387-12-14,232.0,2009-03-04
1387-12-17,227.1,2009-03-07
1387-12-18,222.4,2009-03-08
1387-12-19,217.8,2009-03-09
1387-12-20,213.3,2009-03-10
1387-12-21,209.0,2009-03-11
1387-12-24,209.0,2009-03-14
1387-12-26,209.0,2009-03-16
1387-12-27,209.0,2009-03-17
1387-12-28,209.0,2009-03-18
1388-01-05,209.0,2009-03-25
1388-01-08,209.0,2009-03-28
1388-01-09,209.0,2009-03-29
1388-01-10,209.0,2009-03-30
1388-01-11,209.0,2009-03-31
1388-01-15,209.0,2009-04-04
1388-01-16,209.0,2009-04-05
1388-01-17,209.0,2009-04-06
1388-01-18,209.0,2009-04-07
1388-01-19,209.0,2009-04-08
1388-01-22,209.0,2009-04-11
1388-01-23,209.0,2009-04-12
1388-01-24,209.0,2009-04-13
1388-01-25,209.0,2009-04-14
1388-01-26,209.0,2009-04-15
1388-01-29,209.0,2009-04-18
1388-01-30,209.0,2009-04-19
1388-01-31,209.0,2009-04-20
1388-02-01,209.0,2009-04-21
1388-02-02,209.0,2009-04-22
1388-02-05,209.0,2009-04-25
1388-02-06,209.0,2009-04-26
1388-02-07,148.1,2009-04-27
1388-02-08,148.1,2009-04-28
1388-02-09,148.1,2009-04-29
1388-02-12,148.1,2009-05-02
1388-02-13,148.1,2009-05-03
1388-02-14,148.1,2009-05-04
1388-02-15,149.2,2009-05-05
1388-02-16,151.6,2009-05-06
1388-02-19,151.6,2009-05-09
1388-02-20,151.6,2009-05-10
1388-02-21,151.6,2009-05-11
1388-02-22,151.6,2009-05-12
1388-02-23,151.6,2009-05-13
1388-02-26,151.6,2009-05-16
1388-02-27,151.6,2009-05-17
1388-02-28,151.6,2009-05-18
1388-02-29,151.6,2009-05-19
1388-02-30,153.4,2009-05-20
1388-03-02,153.4,2009-05-23
1388-03-03,153.4,2009-05-24
1388-03-04,153.4,2009-05-25
1388-03-05,153.4,2009-05-26
1388-03-06,153.4,2009-05-27
1388-03-09,153.4,2009-05-30
1388-03-10,153.4,2009-05-31
1388-03-11,153.4,2009-06-01
1388-03-12,153.4,2009-06-02
1388-03-13,153.4,2009-06-03
1388-03-16,153.4,2009-06-06
1388-03-17,153.4,2009-06-07
1388-03-18,153.4,2009-06-08
1388-03-19,153.4,2009-06-09
1388-03-20,153.4,2009-06-10
1388-03-23,153.4,2009-06-13
1388-03-24,153.4,2009-06-14
1388-03-25,153.4,2009-06-15
1388-03-26,153.4,2009-06-16
1388-03-27,153.4,2009-06-17
1388-03-30,153.4,2009-06-20
1388-03-31,153.4,2009-06-21
1388-04-01,153.4,2009-06-22
1388-04-02,153.4,2009-06-23
1388-04-03,153.4,2009-06-24
1388-04-06,153.4,2009-06-27
1388-04-07,153.4,2009-06-28
1388-04-08,153.4,2009-06-29
1388-04-09,153.4,2009-06-30
1388-04-10,153.4,2009-07-01
1388-04-13,153.4,2009-07-04
1388-04-14,153.4,2009-07-05
1388-04-16,153.4,2009-07-07
1388-04-20,153.4,2009-07-11
1388-04-21,153.4,2009-07-12
1388-04-22,153.4,2009-07-13
1388-04-23,153.4,2009-07-14
1388-04-24,153.4,2009-07-15
1388-04-25,153.4,2009-07-16
1388-04-27,153.4,2009-07-18
1388-04-28,153.4,2009-07-19
1388-04-30,153.4,2009-07-21
1388-04-31,154.4,2009-07-22
1388-05-03,154.4,2009-07-25
1388-05-04,154.8,2009-07-26
1388-05-05,154.5,2009-07-27
1388-05-06,154.3,2009-07-28
1388-05-07,154.3,2009-07-29
1388-05-10,154.3,2009-08-01
1388-05-11,153.6,2009-08-02
1388-05-12,153.7,2009-08-03
1388-05-13,153.7,2009-08-04
1388-05-14,153.9,2009-08-05
1388-05-17,153.9,2009-08-08
1388-05-18,154.0,2009-08-09
1388-05-19,154.3,2009-08-10
1388-05-20,154.4,2009-08-11
1388-05-21,154.4,2009-08-12
1388-05-24,154.4,2009-08-15
1388-05-25,154.4,2009-08-16
1388-05-26,155.6,2009-08-17
1388-05-27,158.1,2009-08-18
1388-05-28,158.8,2009-08-19
1388-05-31,158.8,2009-08-22
1388-06-01,159.3,2009-08-23
1388-06-02,159.3,2009-08-24
1388-06-03,159.5,2009-08-25
1388-06-04,159.5,2009-08-26
1388-06-07,159.5,2009-08-29
1388-06-08,159.7,2009-08-30
1388-06-09,159.8,2009-08-31
1388-06-10,159.8,2009-09-01
1388-06-11,159.8,2009-09-02
1388-06-14,159.8,2009-09-05
1388-06-15,159.8,2009-09-06
1388-06-16,159.8,2009-09-07
1388-06-17,159.8,2009-09-08
1388-06-18,159.8,2009-09-09
1388-06-21,159.8,2009-09-12
1388-06-22,159.8,2009-09-13
1388-06-23,159.8,2009-09-14
1388-06-24,159.8,2009-09-15
1388-06-25,159.9,2009-09-16
1388-06-28,160.0,2009-09-19
1388-06-29,160.0,2009-09-20
1388-06-30,160.3,2009-09-21
1388-06-31,160.3,2009-09-22
1388-07-01,160.3,2009-09-23
1388-07-04,160.4,2009-09-26
1388-07-05,160.4,2009-09-27
1388-07-06,160.4,2009-09-28
1388-07-07,160.4,2009-09-29
1388-07-08,160.4,2009-09-30
1388-07-11,160.4,2009-10-03
1388-07-12,160.4,2009-10-04
1388-07-13,160.5,2009-10-05
1388-07-14,160.5,2009-10-06
1388-07-15,160.6,2009-10-07
1388-07-18,160.6,2009-10-10
1388-07-19,160.6,2009-10-11
1388-07-20,160.6,2009-10-12
1388-07-21,160.6,2009-10-13
1388-07-25,160.6,2009-10-17
1388-07-26,160.6,2009-10-18
1388-07-27,160.6,2009-10-19
1388-07-28,160.6,2009-10-20
1388-07-29,160.7,2009-10-21
1388-08-02,160.7,2009-10-24
1388-08-03,160.7,2009-10-25
1388-08-04,160.7,2009-10-26
1388-08-05,160.7,2009-10-27
1388-08-06,160.7,2009-10-28
1388-08-09,160.7,2009-10-31
1388-08-10,160.8,2009-11-01
1388-08-11,161.1,2009-11-02
1388-08-12,161.1,2009-11-03
1388-08-13,161.1,2009-11-04
1388-08-16,161.9,2009-11-07
1388-08-17,161.9,2009-11-08
1388-08-18,162.0,2009-11-09
1388-08-19,162.3,2009-11-10
1388-08-20,162.3,2009-11-11
1388-08-23,162.3,2009-11-14
1388-08-24,162.3,2009-11-15
1388-08-25,162.3,2009-11-16
1388-08-26,162.3,2009-11-17
1388-08-27,162.6,2009-11-18
1388-08-30,162.6,2009-11-21
1388-09-01,162.6,2009-11-22
1388-09-02,162.6,2009-11-23
1388-09-03,162.7,2009-11-24
1388-09-04,162.8,2009-11-25
1388-09-08,162.8,2009-11-29
1388-09-09,163.4,2009-11-30
1388-09-10,163.6,2009-12-01
1388-09-11,164.9,2009-12-02
1388-09-14,164.9,2009-12-05
1388-09-16,164.9,2009-12-07
1388-09-17,164.7,2009-12-08
1388-09-18,166.7,2009-12-09
1388-09-21,168.2,2009-12-12
1388-09-22,168.3,2009-12-13
1388-09-23,168.3,2009-12-14
1388-09-24,165.6,2009-12-15
1388-09-25,165.3,2009-12-16
1388-09-28,165.3,2009-12-19
1388-09-29,162.9,2009-12-20
1388-09-30,162.8,2009-12-21
1388-10-01,162.8,2009-12-22
1388-10-02,162.8,2009-12-23
1388-10-07,161.9,2009-12-28
1388-10-08,158.8,2009-12-29
1388-10-09,158.9,2009-12-30
1388-10-12,158.9,2010-01-02
1388-10-13,158.9,2010-01-03
1388-10-14,158.9,2010-01-04
1388-10-15,171.5,2010-01-05
1388-10-16,171.4,2010-01-06
1388-10-19,171.4,2010-01-09
1388-10-20,172.4,2010-01-10
1388-10-21,172.4,2010-01-11
1388-10-22,172.4,2010-01-12
1388-10-23,173.6,2010-01-13
1388-10-26,176.9,2010-01-16
1388-10-27,176.7,2010-01-17
1388-10-28,176.7,2010-01-18
1388-10-29,176.7,2010-01-19
1388-10-30,176.6,2010-01-20
1388-11-03,176.6,2010-01-23
1388-11-04,176.6,2010-01-24
1388-11-05,176.6,2010-01-25
1388-11-06,176.6,2010-01-26
1388-11-07,176.5,2010-01-27
1388-11-10,176.7,2010-01-30
1388-11-11,176.7,2010-01-31
1388-11-12,176.7,2010-02-01
1388-11-13,176.7,2010-02-02
1388-11-14,176.8,2010-02-03
1388-11-17,176.8,2010-02-06
1388-11-18,176.8,2010-02-07
1388-11-19,176.8,2010-02-08
1388-11-20,176.8,2010-02-09
1388-11-21,176.8,2010-02-10
1388-11-25,176.8,2010-02-14
1388-11-27,176.8,2010-02-16
1388-11-28,176.8,2010-02-17
1388-12-01,176.8,2010-02-20
1388-12-02,164.4,2010-02-21
1388-12-03,164.5,2010-02-22
1388-12-04,164.8,2010-02-23
1388-12-05,167.2,2010-02-24
1388-12-08,167.5,2010-02-27
1388-12-09,170.2,2010-02-28
1388-12-10,170.2,2010-03-01
1388-12-11,170.2,2010-03-02
1388-12-12,170.4,2010-03-03
1388-12-15,170.4,2010-03-06
1388-12-16,171.6,2010-03-07
1388-12-17,171.6,2010-03-08
1388-12-18,171.7,2010-03-09
1388-12-19,171.9,2010-03-10
1388-12-22,172.1,2010-03-13
1388-12-23,175.2,2010-03-14
1388-12-24,175.2,2010-03-15
1388-12-25,175.2,2010-03-16
1388-12-26,175.2,2010-03-17
1389-01-07,175.2,2010-03-27
1389-01-08,175.2,2010-03-28
1389-01-09,175.2,2010-03-29
1389-01-10,175.2,2010-03-30
1389-01-11,175.2,2010-03-31
1389-01-14,175.2,2010-04-03
1389-01-15,175.2,2010-04-04
1389-01-16,175.2,2010-04-05
1389-01-17,175.2,2010-04-06
1389-01-18,175.2,2010-04-07
1389-01-21,175.2,2010-04-10
1389-01-22,175.2,2010-04-11
1389-01-23,175.2,2010-04-12
1389-01-24,175.2,2010-04-13
1389-01-25,175.2,2010-04-14
1389-01-28,175.2,2010-04-17
1389-01-29,175.2,2010-04-18
1389-01-30,175.2,2010-04-19
1389-01-31,175.2,2010-04-20
1389-02-01,175.2,2010-04-21
1389-02-04,175.2,2010-04-24
1389-02-05,175.2,2010-04-25
1389-02-06,175.2,2010-04-26
1389-02-07,175.2,2010-04-27
1389-02-08,175.2,2010-04-28
1389-02-11,175.2,2010-05-01
1389-02-12,175.2,2010-05-02
1389-02-13,175.2,2010-05-03
1389-02-14,175.2,2010-05-04
1389-02-15,175.2,2010-05-05
1389-02-18,175.2,2010-05-08
1389-02-19,175.2,2010-05-09
1389-02-20,175.2,2010-05-10
1389-02-21,175.2,2010-05-11
1389-02-22,175.2,2010-05-12
1389-02-25,175.2,2010-05-15
1389-02-26,175.2,2010-05-16
1389-02-28,175.2,2010-05-18
1389-02-29,175.2,2010-05-19
1389-03-01,175.2,2010-05-22
1389-03-02,175.2,2010-05-23
1389-03-03,168.4,2010-05-24
1389-03-04,168.4,2010-05-25
1389-03-05,168.4,2010-05-26
1389-03-08,168.4,2010-05-29
1389-03-09,168.4,2010-05-30
1389-03-10,168.4,2010-05-31
1389-03-11,168.4,2010-06-01
1389-03-12,168.4,2010-06-02
1389-03-16,168.4,2010-06-06
1389-03-17,168.4,2010-06-07
1389-03-18,168.4,2010-06-08
1389-03-19,157.1,2010-06-09
1389-03-22,157.1,2010-06-12
1389-03-23,157.1,2010-06-13
1389-03-24,157.1,2010-06-14
1389-03-25,157.1,2010-06-15
1389-03-26,157.1,2010-06-16
1389-03-29,157.1,2010-06-19
1389-03-30,157.1,2010-06-20
1389-03-31,157.1,2010-06-21
1389-04-01,157.1,2010-06-22
1389-04-02,157.1,2010-06-23
1389-04-06,157.1,2010-06-27
1389-04-07,157.1,2010-06-28
1389-04-08,157.1,2010-06-29
1389-04-09,157.2,2010-06-30
1389-04-12,157.2,2010-07-03
1389-04-13,157.2,2010-07-04
1389-04-14,157.2,2010-07-05
1389-04-15,157.2,2010-07-06
1389-04-16,157.2,2010-07-07
