jdate,value,date
1387-09-15,207.4,2008-12-05
1387-09-16,207.4,2008-12-06
1387-09-17,207.3,2008-12-07
1387-09-18,212.4,2008-12-08
1387-09-20,217.6,2008-12-10
1387-09-23,223.2,2008-12-13
1387-09-24,229.0,2008-12-14
1387-09-25,234.4,2008-12-15
1387-09-26,240.2,2008-12-16
1387-09-30,246.1,2008-12-20
1387-10-01,245.8,2008-12-21
1387-10-02,245.6,2008-12-22
1387-10-03,245.5,2008-12-23
1387-10-04,245.7,2008-12-24
1387-10-07,245.5,2008-12-27
1387-10-08,245.0,2008-12-28
1387-10-09,244.9,2008-12-29
1387-10-10,244.8,2008-12-30
1387-10-11,244.8,2008-12-31
1387-10-14,244.8,2009-01-03
1387-10-15,244.8,2009-01-04
1387-10-16,244.7,2009-01-05
1387-10-21,244.6,2009-01-10
1387-10-22,244.3,2009-01-11
1387-10-23,244.3,2009-01-12
1387-10-24,244.5,2009-01-13
1387-10-25,243.3,2009-01-14
1387-10-28,243.2,2009-01-17
1387-10-29,243.1,2009-01-18
1387-10-30,243.0,2009-01-19
1387-11-01,242.9,2009-01-20
1387-11-02,242.9,2009-01-21
1387-11-05,242.8,2009-01-24
1387-11-06,242.8,2009-01-25
1387-11-07,242.6,2009-01-26
1387-11-08,242.5,2009-01-27
1387-11-09,242.4,2009-01-28
1387-11-12,241.6,2009-01-31
1387-11-13,241.5,2009-02-01
1387-11-14,241.5,2009-02-02
1387-11-15,241.5,2009-02-03
1387-11-16,241.5,2009-02-04
1387-11-19,241.5,2009-02-07
1387-11-20,241.5,2009-02-08
1387-11-21,241.4,2009-02-09
1387-11-23,241.4,2009-02-11
1387-11-26,241.4,2009-02-14
1387-11-27,241.4,2009-02-15
1387-11-29,241.4,2009-02-17
1387-11-30,241.4,2009-02-18
1387-12-03,241.4,2009-02-21
1387-12-04,241.4,2009-02-22
1387-12-05,241.4,2009-02-23
1387-12-07,241.4,2009-02-25
1387-12-10,241.4,2009-02-28
1387-12-11,241.4,2009-03-01
1387-12-12,240.0,2009-03-02
1387-12-13,239.8,2009-03-03
1387-12-14,239.8,2009-03-04
1387-12-17,239.7,2009-03-07
1387-12-18,239.6,2009-03-08
1387-12-19,239.4,2009-03-09
1387-12-20,239.4,2009-03-10
1387-12-21,239.5,2009-03-11
1387-12-24,239.5,2009-03-14
1387-12-26,239.5,2009-03-16
1387-12-27,239.5,2009-03-17
1387-12-28,239.6,2009-03-18
1388-01-05,239.6,2009-03-25
1388-01-08,239.6,2009-03-28
1388-01-09,239.6,2009-03-29
1388-01-10,239.6,2009-03-30
1388-01-11,239.6,2009-03-31
1388-01-15,239.6,2009-04-04
1388-01-16,239.7,2009-04-05
1388-01-17,239.3,2009-04-06
1388-01-18,239.3,2009-04-07
1388-01-19,239.3,2009-04-08
1388-01-22,239.3,2009-04-11
1388-01-23,239.3,2009-04-12
1388-01-24,239.3,2009-04-13
1388-01-25,239.3,2009-04-14
1388-01-26,239.3,2009-04-15
1388-01-29,239.3,2009-04-18
1388-01-30,239.3,2009-04-19
1388-01-31,239.3,2009-04-20
1388-02-01,239.6,2009-04-21
1388-02-02,239.6,2009-04-22
1388-02-05,239.8,2009-04-25
1388-02-06,239.9,2009-04-26
1388-02-07,240.1,2009-04-27
1388-02-08,240.3,2009-04-28
1388-02-09,240.5,2009-04-29
1388-02-12,240.6,2009-05-02
1388-02-13,240.7,2009-05-03
1388-02-14,240.8,2009-05-04
1388-02-15,241.1,2009-05-05
1388-02-16,241.2,2009-05-06
1388-02-19,241.2,2009-05-09
1388-02-20,241.4,2009-05-10
1388-02-21,241.4,2009-05-11
1388-02-22,241.6,2009-05-12
1388-02-23,241.8,2009-05-13
1388-02-26,242.0,2009-05-16
1388-02-27,242.2,2009-05-17
1388-02-28,242.4,2009-05-18
1388-02-29,242.4,2009-05-19
1388-02-30,242.1,2009-05-20
1388-03-02,242.4,2009-05-23
1388-03-03,242.2,2009-05-24
1388-03-04,242.3,2009-05-25
1388-03-05,242.5,2009-05-26
1388-03-06,242.4,2009-05-27
1388-03-09,242.4,2009-05-30
1388-03-10,242.1,2009-05-31
1388-03-11,242.4,2009-06-01
1388-03-12,242.2,2009-06-02
1388-03-13,242.2,2009-06-03
1388-03-16,241.2,2009-06-06
1388-03-17,241.0,2009-06-07
1388-03-18,240.8,2009-06-08
1388-03-19,240.8,2009-06-09
1388-03-20,240.9,2009-06-10
1388-03-23,240.6,2009-06-13
1388-03-24,240.6,2009-06-14
1388-03-25,240.6,2009-06-15
1388-03-26,239.6,2009-06-16
1388-03-27,238.8,2009-06-17
1388-03-30,238.4,2009-06-20
1388-03-31,238.1,2009-06-21
1388-04-01,237.1,2009-06-22
1388-04-02,237.1,2009-06-23
1388-04-03,237.0,2009-06-24
1388-04-06,237.0,2009-06-27
1388-04-07,237.0,2009-06-28
1388-04-08,237.0,2009-06-29
1388-04-09,236.9,2009-06-30
1388-04-10,236.9,2009-07-01
1388-04-13,236.9,2009-07-04
1388-04-14,236.9,2009-07-05
1388-04-16,236.9,2009-07-07
1388-04-20,236.9,2009-07-11
1388-04-21,236.9,2009-07-12
1388-04-22,236.9,2009-07-13
1388-04-23,236.9,2009-07-14
1388-04-24,236.9,2009-07-15
1388-04-25,236.9,2009-07-16
1388-04-27,236.9,2009-07-18
1388-04-28,240.3,2009-07-19
1388-04-30,240.3,2009-07-21
1388-04-31,240.2,2009-07-22
1388-05-03,240.2,2009-07-25
1388-05-04,290.4,2009-07-26
1388-05-05,290.2,2009-07-27
1388-05-06,290.2,2009-07-28
1388-05-07,290.4,2009-07-29
1388-05-10,290.6,2009-08-01
1388-05-11,290.4,2009-08-02
1388-05-12,290.3,2009-08-03
1388-05-13,290.4,2009-08-04
1388-05-14,290.4,2009-08-05
1388-05-17,290.5,2009-08-08
1388-05-18,290.3,2009-08-09
1388-05-19,289.6,2009-08-10
1388-05-20,289.4,2009-08-11
1388-05-21,289.6,2009-08-12
1388-05-24,289.6,2009-08-15
1388-05-25,289.6,2009-08-16
1388-05-26,289.6,2009-08-17
1388-05-27,289.4,2009-08-18
1388-05-28,289.5,2009-08-19
1388-05-31,289.7,2009-08-22
1388-06-01,289.9,2009-08-23
1388-06-02,290.1,2009-08-24
1388-06-03,290.3,2009-08-25
1388-06-04,296.6,2009-08-26
1388-06-07,295.5,2009-08-29
1388-06-08,295.4,2009-08-30
1388-06-09,295.2,2009-08-31
1388-06-10,293.9,2009-09-01
1388-06-11,294.0,2009-09-02
1388-06-14,294.2,2009-09-05
1388-06-15,294.4,2009-09-06
1388-06-16,294.7,2009-09-07
1388-06-17,295.5,2009-09-08
1388-06-18,297.0,2009-09-09
1388-06-21,297.0,2009-09-12
1388-06-22,298.6,2009-09-13
1388-06-23,300.0,2009-09-14
1388-06-24,301.2,2009-09-15
1388-06-25,300.9,2009-09-16
1388-06-28,300.1,2009-09-19
1388-06-29,300.1,2009-09-20
1388-06-30,300.2,2009-09-21
1388-06-31,299.4,2009-09-22
1388-07-01,299.4,2009-09-23
1388-07-04,299.6,2009-09-26
1388-07-05,299.8,2009-09-27
1388-07-06,300.1,2009-09-28
1388-07-07,300.4,2009-09-29
1388-07-08,300.7,2009-09-30
1388-07-11,300.8,2009-10-03
1388-07-12,301.2,2009-10-04
1388-07-13,301.4,2009-10-05
1388-07-14,301.5,2009-10-06
1388-07-15,300.5,2009-10-07
1388-07-18,300.8,2009-10-10
1388-07-19,300.4,2009-10-11
1388-07-20,300.7,2009-10-12
1388-07-21,301.0,2009-10-13
1388-07-25,301.0,2009-10-17
1388-07-26,301.0,2009-10-18
1388-07-27,301.7,2009-10-19
1388-07-28,309.0,2009-10-20
1388-07-29,316.5,2009-10-21
1388-08-02,324.2,2009-10-24
1388-08-03,332.1,2009-10-25
1388-08-04,340.3,2009-10-26
1388-08-05,347.3,2009-10-27
1388-08-06,354.6,2009-10-28
1388-08-09,363.4,2009-10-31
1388-08-10,372.5,2009-11-01
1388-08-11,381.5,2009-11-02
1388-08-12,391.1,2009-11-03
1388-08-13,395.9,2009-11-04
1388-08-16,396.3,2009-11-07
1388-08-17,385.0,2009-11-08
1388-08-18,376.0,2009-11-09
1388-08-19,381.9,2009-11-10
1388-08-20,392.5,2009-11-11
1388-08-23,393.1,2009-11-14
1388-08-24,391.6,2009-11-15
1388-08-25,389.0,2009-11-16
1388-08-26,376.6,2009-11-17
1388-08-27,376.3,2009-11-18
1388-08-30,370.5,2009-11-21
1388-09-01,359.5,2009-11-22
1388-09-02,359.6,2009-11-23
