jdate,value,date
1387-09-15,816.1,2008-12-05
1387-09-16,816.1,2008-12-06
1387-09-17,816.1,2008-12-07
1387-09-18,816.1,2008-12-08
1387-09-20,816.1,2008-12-10
1387-09-23,816.1,2008-12-13
1387-09-24,816.1,2008-12-14
1387-09-25,816.1,2008-12-15
1387-09-26,816.1,2008-12-16
1387-09-30,816.1,2008-12-20
1387-10-01,816.1,2008-12-21
1387-10-02,816.1,2008-12-22
1387-10-03,816.1,2008-12-23
1387-10-04,816.1,2008-12-24
1387-10-07,816.1,2008-12-27
1387-10-08,816.1,2008-12-28
1387-10-09,816.1,2008-12-29
1387-10-10,816.1,2008-12-30
1387-10-11,791.8,2008-12-31
1387-10-14,791.8,2009-01-03
1387-10-15,791.8,2009-01-04
1387-10-16,791.8,2009-01-05
1387-10-21,791.8,2009-01-10
1387-10-22,791.8,2009-01-11
1387-10-23,791.8,2009-01-12
1387-10-24,791.8,2009-01-13
1387-10-25,791.8,2009-01-14
1387-10-28,791.8,2009-01-17
1387-10-29,791.8,2009-01-18
1387-10-30,791.8,2009-01-19
1387-11-01,791.7,2009-01-20
1387-11-02,791.7,2009-01-21
1387-11-05,791.7,2009-01-24
1387-11-06,791.7,2009-01-25
1387-11-07,791.7,2009-01-26
1387-11-08,791.7,2009-01-27
1387-11-09,791.7,2009-01-28
1387-11-12,791.7,2009-01-31
1387-11-13,791.7,2009-02-01
1387-11-14,791.7,2009-02-02
1387-11-15,791.7,2009-02-03
1387-11-16,791.7,2009-02-04
1387-11-19,791.7,2009-02-07
1387-11-20,791.5,2009-02-08
1387-11-21,791.5,2009-02-09
1387-11-23,791.5,2009-02-11
1387-11-26,791.5,2009-02-14
1387-11-27,791.5,2009-02-15
1387-11-29,791.5,2009-02-17
1387-11-30,791.5,2009-02-18
1387-12-03,791.5,2009-02-21
1387-12-04,791.5,2009-02-22
1387-12-05,791.5,2009-02-23
1387-12-07,791.5,2009-02-25
1387-12-10,791.5,2009-02-28
1387-12-11,791.5,2009-03-01
1387-12-12,791.5,2009-03-02
1387-12-13,791.5,2009-03-03
1387-12-14,791.5,2009-03-04
1387-12-17,791.5,2009-03-07
1387-12-18,791.5,2009-03-08
1387-12-19,791.5,2009-03-09
1387-12-20,791.5,2009-03-10
1387-12-21,791.5,2009-03-11
1387-12-24,791.5,2009-03-14
1387-12-26,791.5,2009-03-16
1387-12-27,791.5,2009-03-17
1387-12-28,791.5,2009-03-18
1388-01-05,791.5,2009-03-25
1388-01-08,791.5,2009-03-28
1388-01-09,791.5,2009-03-29
1388-01-10,791.5,2009-03-30
1388-01-11,791.5,2009-03-31
1388-01-15,791.5,2009-04-04
1388-01-16,791.5,2009-04-05
1388-01-17,791.5,2009-04-06
1388-01-18,791.5,2009-04-07
1388-01-19,791.5,2009-04-08
1388-01-22,791.5,2009-04-11
1388-01-23,791.5,2009-04-12
1388-01-24,791.5,2009-04-13
1388-01-25,791.5,2009-04-14
1388-01-26,791.5,2009-04-15
1388-01-29,791.5,2009-04-18
1388-01-30,792.4,2009-04-19
1388-01-31,792.4,2009-04-20
1388-02-01,792.4,2009-04-21
1388-02-02,792.4,2009-04-22
1388-02-05,792.4,2009-04-25
1388-02-06,792.4,2009-04-26
1388-02-07,793.1,2009-04-27
1388-02-08,793.1,2009-04-28
1388-02-09,793.1,2009-04-29
1388-02-12,793.1,2009-05-02
1388-02-13,793.1,2009-05-03
1388-02-14,793.1,2009-05-04
1388-02-15,794.9,2009-05-05
1388-02-16,794.9,2009-05-06
1388-02-19,794.9,2009-05-09
1388-02-20,794.9,2009-05-10
1388-02-21,794.9,2009-05-11
1388-02-22,794.9,2009-05-12
1388-02-23,794.9,2009-05-13
1388-02-26,794.9,2009-05-16
1388-02-27,794.9,2009-05-17
1388-02-28,794.9,2009-05-18
1388-02-29,794.9,2009-05-19
1388-02-30,794.9,2009-05-20
1388-03-02,794.9,2009-05-23
1388-03-03,794.9,2009-05-24
1388-03-04,794.9,2009-05-25
1388-03-05,795.8,2009-05-26
1388-03-06,795.8,2009-05-27
1388-03-09,795.8,2009-05-30
1388-03-10,795.8,2009-05-31
1388-03-11,795.8,2009-06-01
1388-03-12,795.8,2009-06-02
1388-03-13,795.8,2009-06-03
1388-03-16,795.8,2009-06-06
1388-03-17,795.8,2009-06-07
1388-03-18,795.8,2009-06-08
1388-03-19,795.8,2009-06-09
1388-03-20,795.8,2009-06-10
1388-03-23,795.8,2009-06-13
1388-03-24,795.8,2009-06-14
1388-03-25,795.8,2009-06-15
1388-03-26,795.8,2009-06-16
1388-03-27,795.8,2009-06-17
1388-03-30,795.8,2009-06-20
1388-03-31,795.8,2009-06-21
1388-04-01,795.8,2009-06-22
1388-04-02,795.8,2009-06-23
1388-04-03,795.8,2009-06-24
1388-04-06,795.8,2009-06-27
1388-04-07,795.8,2009-06-28
1388-04-08,795.8,2009-06-29
1388-04-09,795.8,2009-06-30
1388-04-10,795.8,2009-07-01
1388-04-13,795.8,2009-07-04
1388-04-14,795.8,2009-07-05
1388-04-16,795.8,2009-07-07
1388-04-20,795.8,2009-07-11
1388-04-21,795.8,2009-07-12
1388-04-22,795.8,2009-07-13
1388-04-23,795.8,2009-07-14
1388-04-24,795.8,2009-07-15
1388-04-25,795.8,2009-07-16
1388-04-27,795.8,2009-07-18
1388-04-28,795.8,2009-07-19
1388-04-30,795.8,2009-07-21
1388-04-31,795.8,2009-07-22
1388-05-03,795.8,2009-07-25
1388-05-04,795.8,2009-07-26
1388-05-05,795.8,2009-07-27
1388-05-06,795.8,2009-07-28
1388-05-07,795.8,2009-07-29
1388-05-10,795.8,2009-08-01
1388-05-11,795.8,2009-08-02
1388-05-12,795.8,2009-08-03
1388-05-13,795.8,2009-08-04
1388-05-14,795.8,2009-08-05
1388-05-17,795.8,2009-08-08
1388-05-18,795.8,2009-08-09
1388-05-19,795.8,2009-08-10
1388-05-20,795.8,2009-08-11
1388-05-21,795.8,2009-08-12
1388-05-24,795.8,2009-08-15
1388-05-25,795.8,2009-08-16
1388-05-26,795.8,2009-08-17
1388-05-27,795.8,2009-08-18
1388-05-28,795.8,2009-08-19
1388-05-31,795.8,2009-08-22
1388-06-01,795.8,2009-08-23
1388-06-02,795.8,2009-08-24
1388-06-03,795.8,2009-08-25
1388-06-04,795.8,2009-08-26
1388-06-07,795.8,2009-08-29
1388-06-08,795.8,2009-08-30
1388-06-09,795.8,2009-08-31
1388-06-10,795.8,2009-09-01
1388-06-11,795.8,2009-09-02
1388-06-14,795.8,2009-09-05
1388-06-15,795.8,2009-09-06
1388-06-16,795.8,2009-09-07
1388-06-17,795.8,2009-09-08
1388-06-18,795.8,2009-09-09
1388-06-21,795.8,2009-09-12
