jdate,value,date
1387-09-15,327.9,2008-12-05
1387-09-16,327.2,2008-12-06
1387-09-17,327.5,2008-12-07
1387-09-18,327.7,2008-12-08
1387-09-20,328.1,2008-12-10
1387-09-23,328.0,2008-12-13
1387-09-24,327.9,2008-12-14
1387-09-25,326.9,2008-12-15
1387-09-26,325.2,2008-12-16
1387-09-30,325.2,2008-12-20
1387-10-01,324.2,2008-12-21
1387-10-02,323.7,2008-12-22
1387-10-03,319.8,2008-12-23
1387-10-04,318.5,2008-12-24
1387-10-07,318.0,2008-12-27
1387-10-08,317.3,2008-12-28
1387-10-09,316.9,2008-12-29
1387-10-10,316.4,2008-12-30
1387-10-11,316.0,2008-12-31
1387-10-14,315.8,2009-01-03
1387-10-15,315.4,2009-01-04
1387-10-16,311.8,2009-01-05
1387-10-21,311.8,2009-01-10
1387-10-22,310.4,2009-01-11
1387-10-23,309.8,2009-01-12
1387-10-24,309.8,2009-01-13
1387-10-25,314.3,2009-01-14
1387-10-28,318.6,2009-01-17
1387-10-29,318.9,2009-01-18
1387-10-30,319.5,2009-01-19
1387-11-01,321.9,2009-01-20
1387-11-02,323.1,2009-01-21
1387-11-05,325.3,2009-01-24
1387-11-06,326.8,2009-01-25
1387-11-07,317.2,2009-01-26
1387-11-08,310.0,2009-01-27
1387-11-09,309.8,2009-01-28
1387-11-12,295.8,2009-01-31
1387-11-13,296.5,2009-02-01
1387-11-14,298.8,2009-02-02
1387-11-15,299.2,2009-02-03
1387-11-16,308.3,2009-02-04
1387-11-19,309.9,2009-02-07
1387-11-20,315.6,2009-02-08
1387-11-21,314.7,2009-02-09
1387-11-23,320.3,2009-02-11
1387-11-26,319.6,2009-02-14
1387-11-27,316.2,2009-02-15
1387-11-29,311.0,2009-02-17
1387-11-30,310.6,2009-02-18
1387-12-03,309.1,2009-02-21
1387-12-04,306.5,2009-02-22
1387-12-05,306.5,2009-02-23
1387-12-07,306.4,2009-02-25
1387-12-10,306.1,2009-02-28
1387-12-11,306.0,2009-03-01
1387-12-12,304.9,2009-03-02
1387-12-13,302.3,2009-03-03
1387-12-14,301.7,2009-03-04
1387-12-17,305.3,2009-03-07
1387-12-18,309.4,2009-03-08
1387-12-19,310.2,2009-03-09
1387-12-20,319.0,2009-03-10
1387-12-21,328.5,2009-03-11
1387-12-24,330.2,2009-03-14
1387-12-26,330.7,2009-03-16
1387-12-27,333.3,2009-03-17
1387-12-28,335.4,2009-03-18
1388-01-05,335.9,2009-03-25
1388-01-08,335.9,2009-03-28
1388-01-09,345.8,2009-03-29
1388-01-10,345.8,2009-03-30
1388-01-11,345.8,2009-03-31
1388-01-15,346.4,2009-04-04
1388-01-16,346.5,2009-04-05
1388-01-17,346.5,2009-04-06
1388-01-18,347.3,2009-04-07
1388-01-19,347.3,2009-04-08
1388-01-22,347.5,2009-04-11
1388-01-23,347.7,2009-04-12
1388-01-24,347.8,2009-04-13
1388-01-25,357.1,2009-04-14
1388-01-26,367.8,2009-04-15
1388-01-29,378.5,2009-04-18
1388-01-30,389.8,2009-04-19
1388-01-31,401.1,2009-04-20
1388-02-01,401.1,2009-04-21
1388-02-02,671.9,2009-04-22
1388-02-05,680.4,2009-04-25
1388-02-06,684.5,2009-04-26
1388-02-07,694.7,2009-04-27
1388-02-08,714.3,2009-04-28
1388-02-09,695.1,2009-04-29
1388-02-12,710.3,2009-05-02
1388-02-13,731.4,2009-05-03
1388-02-14,752.4,2009-05-04
1388-02-15,773.1,2009-05-05
1388-02-16,795.7,2009-05-06
1388-02-19,819.5,2009-05-09
1388-02-20,843.4,2009-05-10
1388-02-21,866.7,2009-05-11
1388-02-22,892.1,2009-05-12
1388-02-23,904.1,2009-05-13
1388-02-26,928.4,2009-05-16
1388-02-27,940.8,2009-05-17
1388-02-28,968.8,2009-05-18
1388-02-29,997.4,2009-05-19
1388-02-30,997.4,2009-05-20
1388-03-02,997.4,2009-05-23
1388-03-03,997.4,2009-05-24
