jdate,value,date
1387-09-15,7220.3,2008-12-05
1387-09-16,7160.5,2008-12-06
1387-09-17,7122.1,2008-12-07
1387-09-18,7089.8,2008-12-08
1387-09-20,7035.1,2008-12-10
1387-09-23,6993.2,2008-12-13
1387-09-24,6939.3,2008-12-14
1387-09-25,6926.7,2008-12-15
1387-09-26,6909.2,2008-12-16
1387-09-30,6901.1,2008-12-20
1387-10-01,6895.5,2008-12-21
1387-10-02,6878.6,2008-12-22
1387-10-03,6853.3,2008-12-23
1387-10-04,6846.8,2008-12-24
1387-10-07,6836.7,2008-12-27
1387-10-08,6812.0,2008-12-28
1387-10-09,6788.0,2008-12-29
1387-10-10,6762.8,2008-12-30
1387-10-11,6731.6,2008-12-31
1387-10-14,6719.7,2009-01-03
1387-10-15,6701.1,2009-01-04
1387-10-16,6681.3,2009-01-05
1387-10-21,6664.0,2009-01-10
1387-10-22,6638.3,2009-01-11
1387-10-23,6618.9,2009-01-12
1387-10-24,6572.8,2009-01-13
1387-10-25,6566.8,2009-01-14
1387-10-28,6567.6,2009-01-17
1387-10-29,6568.1,2009-01-18
1387-10-30,6572.8,2009-01-19
1387-11-01,6596.4,2009-01-20
1387-11-02,6610.4,2009-01-21
1387-11-05,6641.1,2009-01-24
1387-11-06,6611.0,2009-01-25
1387-11-07,6600.4,2009-01-26
1387-11-08,6599.7,2009-01-27
1387-11-09,6591.1,2009-01-28
1387-11-12,6607.6,2009-01-31
1387-11-13,6594.0,2009-02-01
1387-11-14,6598.1,2009-02-02
1387-11-15,6588.7,2009-02-03
1387-11-16,6574.8,2009-02-04
1387-11-19,6563.2,2009-02-07
1387-11-20,6556.8,2009-02-08
1387-11-21,6546.3,2009-02-09
1387-11-23,6547.8,2009-02-11
1387-11-26,6535.8,2009-02-14
1387-11-27,6527.5,2009-02-15
1387-11-29,6508.4,2009-02-17
1387-11-30,6498.2,2009-02-18
1387-12-03,6486.7,2009-02-21
1387-12-04,6435.3,2009-02-22
1387-12-05,6409.3,2009-02-23
1387-12-07,6397.6,2009-02-25
1387-12-10,6396.1,2009-02-28
1387-12-11,6385.7,2009-03-01
1387-12-12,6379.1,2009-03-02
1387-12-13,6366.2,2009-03-03
1387-12-14,6352.0,2009-03-04
1387-12-17,6306.6,2009-03-07
1387-12-18,6287.6,2009-03-08
1387-12-19,6278.3,2009-03-09
1387-12-20,6305.8,2009-03-10
1387-12-21,6313.8,2009-03-11
1387-12-24,6315.5,2009-03-14
1387-12-26,6184.5,2009-03-16
1387-12-27,6178.7,2009-03-17
1387-12-28,6172.6,2009-03-18
1388-01-05,6171.4,2009-03-25
1388-01-08,6168.0,2009-03-28
1388-01-09,6157.0,2009-03-29
1388-01-10,6167.4,2009-03-30
1388-01-11,6177.3,2009-03-31
1388-01-15,6185.5,2009-04-04
1388-01-16,6187.2,2009-04-05
1388-01-17,6227.0,2009-04-06
1388-01-18,6252.5,2009-04-07
1388-01-19,6275.4,2009-04-08
1388-01-22,6305.9,2009-04-11
1388-01-23,6319.3,2009-04-12
1388-01-24,6333.2,2009-04-13
1388-01-25,6367.2,2009-04-14
1388-01-26,6360.5,2009-04-15
1388-01-29,6389.1,2009-04-18
1388-01-30,6429.5,2009-04-19
1388-01-31,6490.0,2009-04-20
1388-02-01,6491.2,2009-04-21
1388-02-02,6521.7,2009-04-22
1388-02-05,6514.5,2009-04-25
1388-02-06,6550.2,2009-04-26
1388-02-07,6562.4,2009-04-27
1388-02-08,6571.0,2009-04-28
1388-02-09,6580.7,2009-04-29
1388-02-12,6589.6,2009-05-02
1388-02-13,6620.8,2009-05-03
1388-02-14,6673.2,2009-05-04
1388-02-15,6725.8,2009-05-05
1388-02-16,6774.8,2009-05-06
1388-02-19,6845.7,2009-05-09
1388-02-20,6883.9,2009-05-10
1388-02-21,6930.2,2009-05-11
1388-02-22,6916.8,2009-05-12
1388-02-23,6896.4,2009-05-13
1388-02-26,6862.5,2009-05-16
1388-02-27,6890.8,2009-05-17
1388-02-28,6921.3,2009-05-18
1388-02-29,6911.4,2009-05-19
1388-02-30,6946.3,2009-05-20
1388-03-02,6984.2,2009-05-23
1388-03-03,6970.5,2009-05-24
1388-03-04,6928.5,2009-05-25
1388-03-05,6898.1,2009-05-26
1388-03-06,6908.9,2009-05-27
1388-03-09,6944.7,2009-05-30
1388-03-10,6945.3,2009-05-31
1388-03-11,6956.5,2009-06-01
1388-03-12,6981.8,2009-06-02
1388-03-13,7020.7,2009-06-03
1388-03-16,7060.9,2009-06-06
1388-03-17,7132.2,2009-06-07
1388-03-18,7169.3,2009-06-08
1388-03-19,7205.4,2009-06-09
1388-03-20,7254.3,2009-06-10
1388-03-23,7277.8,2009-06-13
1388-03-24,7240.7,2009-06-14
1388-03-25,7236.4,2009-06-15
1388-03-26,7217.3,2009-06-16
1388-03-27,7196.1,2009-06-17
1388-03-30,7195.9,2009-06-20
1388-03-31,7204.9,2009-06-21
1388-04-01,7201.2,2009-06-22
1388-04-02,7280.6,2009-06-23
1388-04-03,7271.2,2009-06-24
1388-04-06,7272.0,2009-06-27
1388-04-07,7278.0,2009-06-28
1388-04-08,7281.3,2009-06-29
1388-04-09,7303.4,2009-06-30
1388-04-10,7376.2,2009-07-01
1388-04-13,7375.6,2009-07-04
1388-04-14,7359.1,2009-07-05
1388-04-16,7362.0,2009-07-07
1388-04-20,7335.7,2009-07-11
1388-04-21,7316.5,2009-07-12
1388-04-22,7253.1,2009-07-13
1388-04-23,7263.3,2009-07-14
1388-04-24,7273.8,2009-07-15
1388-04-25,7273.8,2009-07-16
1388-04-27,7315.6,2009-07-18
1388-04-28,7332.1,2009-07-19
1388-04-30,7365.3,2009-07-21
1388-04-31,7376.2,2009-07-22
1388-05-03,7378.0,2009-07-25
1388-05-04,7381.0,2009-07-26
1388-05-05,7554.5,2009-07-27
1388-05-06,7576.8,2009-07-28
1388-05-07,7611.4,2009-07-29
1388-05-10,7648.1,2009-08-01
1388-05-11,7663.0,2009-08-02
1388-05-12,7668.2,2009-08-03
1388-05-13,7693.4,2009-08-04
1388-05-14,7732.4,2009-08-05
1388-05-17,7818.8,2009-08-08
1388-05-18,7862.1,2009-08-09
1388-05-19,7929.1,2009-08-10
1388-05-20,7951.3,2009-08-11
1388-05-21,7997.0,2009-08-12
1388-05-24,8045.7,2009-08-15
1388-05-25,8121.2,2009-08-16
1388-05-26,8184.7,2009-08-17
1388-05-27,8215.6,2009-08-18
1388-05-28,8234.2,2009-08-19
1388-05-31,8306.9,2009-08-22
1388-06-01,8359.3,2009-08-23
1388-06-02,8430.4,2009-08-24
1388-06-03,8702.6,2009-08-25
1388-06-04,9260.0,2009-08-26
1388-06-07,9409.3,2009-08-29
1388-06-08,9375.4,2009-08-30
1388-06-09,9365.1,2009-08-31
1388-06-10,9411.2,2009-09-01
1388-06-11,9417.0,2009-09-02
1388-06-14,9356.5,2009-09-05
1388-06-15,9324.4,2009-09-06
1388-06-16,9281.8,2009-09-07
1388-06-17,9322.2,2009-09-08
1388-06-18,9363.6,2009-09-09
1388-06-21,9363.6,2009-09-12
1388-06-22,9311.0,2009-09-13
1388-06-23,9269.5,2009-09-14
1388-06-24,9196.7,2009-09-15
1388-06-25,9138.3,2009-09-16
1388-06-28,9109.0,2009-09-19
1388-06-29,9109.0,2009-09-20
1388-06-30,9115.3,2009-09-21
1388-06-31,9132.3,2009-09-22
1388-07-01,9217.8,2009-09-23
1388-07-04,9238.1,2009-09-26
1388-07-05,9188.5,2009-09-27
1388-07-06,9157.0,2009-09-28
1388-07-07,9135.8,2009-09-29
1388-07-08,9107.5,2009-09-30
1388-07-11,9210.8,2009-10-03
1388-07-12,9257.7,2009-10-04
1388-07-13,9267.5,2009-10-05
1388-07-14,9296.8,2009-10-06
1388-07-15,9366.6,2009-10-07
1388-07-18,9409.0,2009-10-10
1388-07-19,9368.4,2009-10-11
1388-07-20,9347.6,2009-10-12
1388-07-21,9355.8,2009-10-13
1388-07-25,9368.5,2009-10-17
1388-07-26,9365.1,2009-10-18
1388-07-27,9405.1,2009-10-19
