jdate,value,date
1387-09-15,289.7,2008-12-05
1387-09-16,287.9,2008-12-06
1387-09-17,286.3,2008-12-07
1387-09-18,285.3,2008-12-08
1387-09-20,285.3,2008-12-10
1387-09-23,284.9,2008-12-13
1387-09-24,284.7,2008-12-14
1387-09-25,284.4,2008-12-15
1387-09-26,284.5,2008-12-16
1387-09-30,284.4,2008-12-20
1387-10-01,284.6,2008-12-21
1387-10-02,284.9,2008-12-22
1387-10-03,284.8,2008-12-23
1387-10-04,284.8,2008-12-24
1387-10-07,293.8,2008-12-27
1387-10-08,293.9,2008-12-28
1387-10-09,294.0,2008-12-29
1387-10-10,294.0,2008-12-30
1387-10-11,293.9,2008-12-31
1387-10-14,293.9,2009-01-03
1387-10-15,293.9,2009-01-04
1387-10-16,293.4,2009-01-05
1387-10-21,293.4,2009-01-10
1387-10-22,293.2,2009-01-11
1387-10-23,293.1,2009-01-12
1387-10-24,293.1,2009-01-13
1387-10-25,293.2,2009-01-14
1387-10-28,293.4,2009-01-17
1387-10-29,293.7,2009-01-18
1387-10-30,293.8,2009-01-19
1387-11-01,298.6,2009-01-20
1387-11-02,299.6,2009-01-21
1387-11-05,300.0,2009-01-24
1387-11-06,296.6,2009-01-25
1387-11-07,296.5,2009-01-26
1387-11-08,293.6,2009-01-27
1387-11-09,293.6,2009-01-28
1387-11-12,293.3,2009-01-31
1387-11-13,293.4,2009-02-01
1387-11-14,293.4,2009-02-02
1387-11-15,292.3,2009-02-03
1387-11-16,292.3,2009-02-04
1387-11-19,292.3,2009-02-07
1387-11-20,292.3,2009-02-08
1387-11-21,292.2,2009-02-09
1387-11-23,292.2,2009-02-11
1387-11-26,292.2,2009-02-14
1387-11-27,291.2,2009-02-15
1387-11-29,290.2,2009-02-17
1387-11-30,289.2,2009-02-18
1387-12-03,288.6,2009-02-21
1387-12-04,286.0,2009-02-22
1387-12-05,286.5,2009-02-23
1387-12-07,287.2,2009-02-25
1387-12-10,287.9,2009-02-28
1387-12-11,286.1,2009-03-01
1387-12-12,285.9,2009-03-02
1387-12-13,285.6,2009-03-03
1387-12-14,284.6,2009-03-04
1387-12-17,283.8,2009-03-07
1387-12-18,283.3,2009-03-08
1387-12-19,283.0,2009-03-09
1387-12-20,283.1,2009-03-10
1387-12-21,283.7,2009-03-11
1387-12-24,283.5,2009-03-14
1387-12-26,283.5,2009-03-16
1387-12-27,242.8,2009-03-17
1387-12-28,242.7,2009-03-18
1388-01-05,242.6,2009-03-25
1388-01-08,242.3,2009-03-28
1388-01-09,242.6,2009-03-29
1388-01-10,243.3,2009-03-30
1388-01-11,244.2,2009-03-31
1388-01-15,244.5,2009-04-04
1388-01-16,244.2,2009-04-05
1388-01-17,244.6,2009-04-06
1388-01-18,245.7,2009-04-07
1388-01-19,246.5,2009-04-08
1388-01-22,247.1,2009-04-11
1388-01-23,246.2,2009-04-12
1388-01-24,247.0,2009-04-13
1388-01-25,246.4,2009-04-14
1388-01-26,246.9,2009-04-15
1388-01-29,248.1,2009-04-18
1388-01-30,249.5,2009-04-19
1388-01-31,243.7,2009-04-20
1388-02-01,244.1,2009-04-21
1388-02-02,243.2,2009-04-22
1388-02-05,242.5,2009-04-25
1388-02-06,242.0,2009-04-26
1388-02-07,242.7,2009-04-27
1388-02-08,243.6,2009-04-28
1388-02-09,242.9,2009-04-29
1388-02-12,242.6,2009-05-02
1388-02-13,242.5,2009-05-03
1388-02-14,242.7,2009-05-04
1388-02-15,242.3,2009-05-05
1388-02-16,243.3,2009-05-06
1388-02-19,244.3,2009-05-09
1388-02-20,245.3,2009-05-10
1388-02-21,244.9,2009-05-11
1388-02-22,245.5,2009-05-12
1388-02-23,245.6,2009-05-13
1388-02-26,245.6,2009-05-16
1388-02-27,245.8,2009-05-17
1388-02-28,246.0,2009-05-18
