jdate,value,date
1388-05-03,103.0,2009-07-25
1388-05-04,106.1,2009-07-26
1388-05-05,109.2,2009-07-27
1388-05-06,112.4,2009-07-28
1388-05-07,115.8,2009-07-29
1388-05-10,119.1,2009-08-01
1388-05-11,121.2,2009-08-02
1388-05-12,118.6,2009-08-03
1388-05-13,116.8,2009-08-04
1388-05-14,120.3,2009-08-05
1388-05-17,123.2,2009-08-08
1388-05-18,126.6,2009-08-09
1388-05-19,130.2,2009-08-10
1388-05-20,133.5,2009-08-11
1388-05-21,137.4,2009-08-12
1388-05-24,141.5,2009-08-15
1388-05-25,145.4,2009-08-16
1388-05-26,145.4,2009-08-17
1388-05-27,145.4,2009-08-18
1388-05-28,145.4,2009-08-19
1388-05-31,145.4,2009-08-22
1388-06-01,162.1,2009-08-23
1388-06-02,166.1,2009-08-24
1388-06-03,170.1,2009-08-25
1388-06-04,175.1,2009-08-26
1388-06-07,173.6,2009-08-29
1388-06-08,168.8,2009-08-30
1388-06-09,164.8,2009-08-31
1388-06-10,169.7,2009-09-01
1388-06-11,174.7,2009-09-02
1388-06-14,176.3,2009-09-05
1388-06-15,171.0,2009-09-06
1388-06-16,170.0,2009-09-07
1388-06-17,167.4,2009-09-08
1388-06-18,163.9,2009-09-09
1388-06-21,163.9,2009-09-12
1388-06-22,163.3,2009-09-13
1388-06-23,162.1,2009-09-14
1388-06-24,161.6,2009-09-15
1388-06-25,156.8,2009-09-16
1388-06-28,158.2,2009-09-19
1388-06-29,158.2,2009-09-20
1388-06-30,161.4,2009-09-21
1388-06-31,166.0,2009-09-22
1388-07-01,171.0,2009-09-23
1388-07-04,169.0,2009-09-26
1388-07-05,163.9,2009-09-27
1388-07-06,159.4,2009-09-28
1388-07-07,163.5,2009-09-29
1388-07-08,164.3,2009-09-30
1388-07-11,168.7,2009-10-03
1388-07-12,173.7,2009-10-04
1388-07-13,178.6,2009-10-05
1388-07-14,183.9,2009-10-06
1388-07-15,189.4,2009-10-07
1388-07-18,195.0,2009-10-10
1388-07-19,189.5,2009-10-11
1388-07-20,188.3,2009-10-12
1388-07-21,193.5,2009-10-13
1388-07-25,199.1,2009-10-17
1388-07-26,204.2,2009-10-18
1388-07-27,204.2,2009-10-19
1388-07-28,204.2,2009-10-20
1388-07-29,204.2,2009-10-21
1388-08-02,204.2,2009-10-24
1388-08-03,204.2,2009-10-25
1388-08-04,204.2,2009-10-26
1388-08-05,204.2,2009-10-27
1388-08-06,204.2,2009-10-28
1388-08-09,204.2,2009-10-31
1388-08-10,204.2,2009-11-01
1388-08-11,204.2,2009-11-02
1388-08-12,204.2,2009-11-03
1388-08-13,204.2,2009-11-04
1388-08-16,204.2,2009-11-07
1388-08-17,204.2,2009-11-08
1388-08-18,204.2,2009-11-09
1388-08-19,204.2,2009-11-10
1388-08-20,204.2,2009-11-11
1388-08-23,204.2,2009-11-14
1388-08-24,204.2,2009-11-15
1388-08-25,204.2,2009-11-16
1388-08-26,204.2,2009-11-17
1388-08-27,204.2,2009-11-18
1388-08-30,204.2,2009-11-21
1388-09-01,204.2,2009-11-22
1388-09-02,204.2,2009-11-23
1388-09-03,204.2,2009-11-24
1388-09-04,214.6,2009-11-25
1388-09-08,207.2,2009-11-29
1388-09-09,200.0,2009-11-30
1388-09-10,193.0,2009-12-01
1388-09-11,192.1,2009-12-02
1388-09-14,194.7,2009-12-05
1388-09-16,198.2,2009-12-07
1388-09-17,199.7,2009-12-08
1388-09-18,192.9,2009-12-09
1388-09-21,186.3,2009-12-12
1388-09-22,179.9,2009-12-13
1388-09-23,175.3,2009-12-14
1388-09-24,170.4,2009-12-15
1388-09-25,165.2,2009-12-16
1388-09-28,160.1,2009-12-19
1388-09-29,160.8,2009-12-20
1388-09-30,165.9,2009-12-21
1388-10-01,170.2,2009-12-22
1388-10-02,174.0,2009-12-23
1388-10-07,168.2,2009-12-28
1388-10-08,162.8,2009-12-29
1388-10-09,163.5,2009-12-30
1388-10-12,166.0,2010-01-02
1388-10-13,170.6,2010-01-03
1388-10-14,164.7,2010-01-04
1388-10-15,164.0,2010-01-05
1388-10-16,169.4,2010-01-06
1388-10-19,175.0,2010-01-09
1388-10-20,179.7,2010-01-10
1388-10-21,181.4,2010-01-11
1388-10-22,177.1,2010-01-12
1388-10-23,177.1,2010-01-13
1388-10-26,177.1,2010-01-16
1388-10-27,177.1,2010-01-17
1388-10-28,177.1,2010-01-18
1388-10-29,177.1,2010-01-19
1388-10-30,177.1,2010-01-20
1388-11-03,177.1,2010-01-23
1388-11-04,177.1,2010-01-24
1388-11-05,177.1,2010-01-25
1388-11-06,177.1,2010-01-26
1388-11-07,177.1,2010-01-27
1388-11-10,177.1,2010-01-30
1388-11-11,177.1,2010-01-31
1388-11-12,177.1,2010-02-01
1388-11-13,177.1,2010-02-02
1388-11-14,177.1,2010-02-03
1388-11-17,177.1,2010-02-06
1388-11-18,179.0,2010-02-07
1388-11-19,173.2,2010-02-08
1388-11-20,167.5,2010-02-09
1388-11-21,169.0,2010-02-10
1388-11-25,169.0,2010-02-14
1388-11-27,169.0,2010-02-16
