jdate,value,date
1387-09-15,245.0,2008-12-05
1387-09-16,245.0,2008-12-06
1387-09-17,245.1,2008-12-07
1387-09-18,245.1,2008-12-08
1387-09-20,245.1,2008-12-10
1387-09-23,245.1,2008-12-13
1387-09-24,244.8,2008-12-14
1387-09-25,245.2,2008-12-15
1387-09-26,245.3,2008-12-16
1387-09-30,245.5,2008-12-20
1387-10-01,245.9,2008-12-21
1387-10-02,246.4,2008-12-22
1387-10-03,246.4,2008-12-23
1387-10-04,246.5,2008-12-24
1387-10-07,246.6,2008-12-27
1387-10-08,244.9,2008-12-28
1387-10-09,246.2,2008-12-29
1387-10-10,247.0,2008-12-30
1387-10-11,248.3,2008-12-31
1387-10-14,248.7,2009-01-03
1387-10-15,249.3,2009-01-04
1387-10-16,249.7,2009-01-05
1387-10-21,250.3,2009-01-10
1387-10-22,250.9,2009-01-11
1387-10-23,251.4,2009-01-12
1387-10-24,251.0,2009-01-13
1387-10-25,250.5,2009-01-14
1387-10-28,250.5,2009-01-17
1387-10-29,250.5,2009-01-18
1387-10-30,250.4,2009-01-19
1387-11-01,263.8,2009-01-20
1387-11-02,267.3,2009-01-21
1387-11-05,267.3,2009-01-24
1387-11-06,267.2,2009-01-25
1387-11-07,267.4,2009-01-26
1387-11-08,266.8,2009-01-27
1387-11-09,266.5,2009-01-28
1387-11-12,266.1,2009-01-31
1387-11-13,266.3,2009-02-01
1387-11-14,265.8,2009-02-02
1387-11-15,265.8,2009-02-03
1387-11-16,264.5,2009-02-04
1387-11-19,264.0,2009-02-07
1387-11-20,263.8,2009-02-08
1387-11-21,263.3,2009-02-09
1387-11-23,262.8,2009-02-11
1387-11-26,262.4,2009-02-14
1387-11-27,262.3,2009-02-15
1387-11-29,262.1,2009-02-17
1387-11-30,261.9,2009-02-18
1387-12-03,261.7,2009-02-21
1387-12-04,261.3,2009-02-22
1387-12-05,261.1,2009-02-23
1387-12-07,261.0,2009-02-25
1387-12-10,260.2,2009-02-28
1387-12-11,260.7,2009-03-01
1387-12-12,260.3,2009-03-02
1387-12-13,249.8,2009-03-03
1387-12-14,249.6,2009-03-04
1387-12-17,249.4,2009-03-07
1387-12-18,248.9,2009-03-08
1387-12-19,248.6,2009-03-09
1387-12-20,248.6,2009-03-10
1387-12-21,248.4,2009-03-11
1387-12-24,248.3,2009-03-14
1387-12-26,248.3,2009-03-16
1387-12-27,248.1,2009-03-17
1387-12-28,246.9,2009-03-18
1388-01-05,246.9,2009-03-25
1388-01-08,246.9,2009-03-28
1388-01-09,247.2,2009-03-29
1388-01-10,247.2,2009-03-30
1388-01-11,247.2,2009-03-31
1388-01-15,247.2,2009-04-04
1388-01-16,247.2,2009-04-05
1388-01-17,247.1,2009-04-06
1388-01-18,247.3,2009-04-07
1388-01-19,246.9,2009-04-08
1388-01-22,246.9,2009-04-11
1388-01-23,246.9,2009-04-12
1388-01-24,247.0,2009-04-13
1388-01-25,247.0,2009-04-14
1388-01-26,247.0,2009-04-15
1388-01-29,247.1,2009-04-18
1388-01-30,247.3,2009-04-19
1388-01-31,247.4,2009-04-20
1388-02-01,247.4,2009-04-21
1388-02-02,247.5,2009-04-22
1388-02-05,247.5,2009-04-25
1388-02-06,247.7,2009-04-26
1388-02-07,249.2,2009-04-27
1388-02-08,249.8,2009-04-28
1388-02-09,250.0,2009-04-29
1388-02-12,249.1,2009-05-02
1388-02-13,249.4,2009-05-03
1388-02-14,249.9,2009-05-04
1388-02-15,248.5,2009-05-05
1388-02-16,248.5,2009-05-06
1388-02-19,248.8,2009-05-09
1388-02-20,248.8,2009-05-10
1388-02-21,248.7,2009-05-11
1388-02-22,249.0,2009-05-12
1388-02-23,249.4,2009-05-13
1388-02-26,249.4,2009-05-16
1388-02-27,249.4,2009-05-17
1388-02-28,249.3,2009-05-18
1388-02-29,249.2,2009-05-19
1388-02-30,249.2,2009-05-20
1388-03-02,249.0,2009-05-23
1388-03-03,248.5,2009-05-24
1388-03-04,248.5,2009-05-25
1388-03-05,248.4,2009-05-26
1388-03-06,246.9,2009-05-27
1388-03-09,246.7,2009-05-30
1388-03-10,246.3,2009-05-31
1388-03-11,245.4,2009-06-01
1388-03-12,244.8,2009-06-02
1388-03-13,243.4,2009-06-03
1388-03-16,243.4,2009-06-06
1388-03-17,243.5,2009-06-07
1388-03-18,243.4,2009-06-08
1388-03-19,243.4,2009-06-09
1388-03-20,243.8,2009-06-10
1388-03-23,243.3,2009-06-13
1388-03-24,243.1,2009-06-14
1388-03-25,242.7,2009-06-15
1388-03-26,241.6,2009-06-16
1388-03-27,240.3,2009-06-17
1388-03-30,240.1,2009-06-20
1388-03-31,240.0,2009-06-21
1388-04-01,239.4,2009-06-22
1388-04-02,239.2,2009-06-23
1388-04-03,239.2,2009-06-24
1388-04-06,239.1,2009-06-27
1388-04-07,239.1,2009-06-28
1388-04-08,238.8,2009-06-29
1388-04-09,238.6,2009-06-30
1388-04-10,238.6,2009-07-01
1388-04-13,238.4,2009-07-04
1388-04-14,238.4,2009-07-05
1388-04-16,238.3,2009-07-07
1388-04-20,238.3,2009-07-11
1388-04-21,238.0,2009-07-12
1388-04-22,237.8,2009-07-13
1388-04-23,237.8,2009-07-14
1388-04-24,237.9,2009-07-15
1388-04-25,237.9,2009-07-16
1388-04-27,237.4,2009-07-18
1388-04-28,237.6,2009-07-19
1388-04-30,237.6,2009-07-21
1388-04-31,237.5,2009-07-22
1388-05-03,237.5,2009-07-25
1388-05-04,237.2,2009-07-26
1388-05-05,237.0,2009-07-27
1388-05-06,236.8,2009-07-28
1388-05-07,237.8,2009-07-29
1388-05-10,237.9,2009-08-01
1388-05-11,237.8,2009-08-02
1388-05-12,238.0,2009-08-03
1388-05-13,237.9,2009-08-04
1388-05-14,237.7,2009-08-05
1388-05-17,239.1,2009-08-08
1388-05-18,239.0,2009-08-09
1388-05-19,238.9,2009-08-10
1388-05-20,238.7,2009-08-11
1388-05-21,238.6,2009-08-12
1388-05-24,238.0,2009-08-15
1388-05-25,237.4,2009-08-16
1388-05-26,237.3,2009-08-17
1388-05-27,237.3,2009-08-18
1388-05-28,237.4,2009-08-19
1388-05-31,237.6,2009-08-22
1388-06-01,237.8,2009-08-23
1388-06-02,238.1,2009-08-24
1388-06-03,238.6,2009-08-25
1388-06-04,240.0,2009-08-26
1388-06-07,240.5,2009-08-29
1388-06-08,241.1,2009-08-30
1388-06-09,241.3,2009-08-31
1388-06-10,242.0,2009-09-01
1388-06-11,242.9,2009-09-02
1388-06-14,244.0,2009-09-05
1388-06-15,244.3,2009-09-06
1388-06-16,244.4,2009-09-07
1388-06-17,244.6,2009-09-08
1388-06-18,245.7,2009-09-09
1388-06-21,245.7,2009-09-12
1388-06-22,245.7,2009-09-13
1388-06-23,246.3,2009-09-14
1388-06-24,246.5,2009-09-15
1388-06-25,246.2,2009-09-16
1388-06-28,254.5,2009-09-19
1388-06-29,254.5,2009-09-20
1388-06-30,254.4,2009-09-21
1388-06-31,253.9,2009-09-22
1388-07-01,254.3,2009-09-23
1388-07-04,254.7,2009-09-26
1388-07-05,255.2,2009-09-27
1388-07-06,256.0,2009-09-28
1388-07-07,255.7,2009-09-29
1388-07-08,256.1,2009-09-30
1388-07-11,257.4,2009-10-03
1388-07-12,258.0,2009-10-04
1388-07-13,260.3,2009-10-05
1388-07-14,261.8,2009-10-06
1388-07-15,261.5,2009-10-07
1388-07-18,262.4,2009-10-10
1388-07-19,263.6,2009-10-11
1388-07-20,264.1,2009-10-12
1388-07-21,264.8,2009-10-13
1388-07-25,266.8,2009-10-17
1388-07-26,268.0,2009-10-18
1388-07-27,268.4,2009-10-19
1388-07-28,267.0,2009-10-20
1388-07-29,267.1,2009-10-21
1388-08-02,265.2,2009-10-24
1388-08-03,265.9,2009-10-25
1388-08-04,266.0,2009-10-26
1388-08-05,266.0,2009-10-27
1388-08-06,265.9,2009-10-28
1388-08-09,267.1,2009-10-31
1388-08-10,269.3,2009-11-01
1388-08-11,272.4,2009-11-02
1388-08-12,272.6,2009-11-03
1388-08-13,272.9,2009-11-04
1388-08-16,272.8,2009-11-07
1388-08-17,273.3,2009-11-08
1388-08-18,273.4,2009-11-09
1388-08-19,272.0,2009-11-10
1388-08-20,273.0,2009-11-11
1388-08-23,273.3,2009-11-14
1388-08-24,273.9,2009-11-15
1388-08-25,275.0,2009-11-16
1388-08-26,279.4,2009-11-17
1388-08-27,281.5,2009-11-18
1388-08-30,281.4,2009-11-21
1388-09-01,277.5,2009-11-22
1388-09-02,276.7,2009-11-23
1388-09-03,277.0,2009-11-24
1388-09-04,277.1,2009-11-25
1388-09-08,276.8,2009-11-29
1388-09-09,276.5,2009-11-30
1388-09-10,277.1,2009-12-01
1388-09-11,276.5,2009-12-02
1388-09-14,276.4,2009-12-05
1388-09-16,276.6,2009-12-07
1388-09-17,275.1,2009-12-08
1388-09-18,275.0,2009-12-09
1388-09-21,274.4,2009-12-12
1388-09-22,273.9,2009-12-13
1388-09-23,272.9,2009-12-14
1388-09-24,273.3,2009-12-15
1388-09-25,273.1,2009-12-16
1388-09-28,273.2,2009-12-19
1388-09-29,273.0,2009-12-20
1388-09-30,273.5,2009-12-21
1388-10-01,275.8,2009-12-22
1388-10-02,276.0,2009-12-23
1388-10-07,278.6,2009-12-28
1388-10-08,278.7,2009-12-29
1388-10-09,278.5,2009-12-30
1388-10-12,278.9,2010-01-02
1388-10-13,279.4,2010-01-03
1388-10-14,279.3,2010-01-04
1388-10-15,279.1,2010-01-05
1388-10-16,278.9,2010-01-06
1388-10-19,278.9,2010-01-09
1388-10-20,276.6,2010-01-10
1388-10-21,274.8,2010-01-11
1388-10-22,274.6,2010-01-12
1388-10-23,274.5,2010-01-13
1388-10-26,280.4,2010-01-16
1388-10-27,280.6,2010-01-17
1388-10-28,280.7,2010-01-18
1388-10-29,280.6,2010-01-19
1388-10-30,280.6,2010-01-20
1388-11-03,280.6,2010-01-23
1388-11-04,280.5,2010-01-24
1388-11-05,280.5,2010-01-25
1388-11-06,280.5,2010-01-26
1388-11-07,282.4,2010-01-27
1388-11-10,283.8,2010-01-30
1388-11-11,284.0,2010-01-31
1388-11-12,282.7,2010-02-01
1388-11-13,282.1,2010-02-02
1388-11-14,280.8,2010-02-03
1388-11-17,279.9,2010-02-06
1388-11-18,278.3,2010-02-07
1388-11-19,278.0,2010-02-08
1388-11-20,277.8,2010-02-09
1388-11-21,278.3,2010-02-10
1388-11-25,277.4,2010-02-14
1388-11-27,280.0,2010-02-16
1388-11-28,279.8,2010-02-17
1388-12-01,279.3,2010-02-20
1388-12-02,278.9,2010-02-21
1388-12-03,280.0,2010-02-22
1388-12-04,279.0,2010-02-23
1388-12-05,277.4,2010-02-24
1388-12-08,277.1,2010-02-27
1388-12-09,278.0,2010-02-28
1388-12-10,278.8,2010-03-01
1388-12-11,279.0,2010-03-02
1388-12-12,280.0,2010-03-03
1388-12-15,280.9,2010-03-06
1388-12-16,280.7,2010-03-07
1388-12-17,280.5,2010-03-08
1388-12-18,280.2,2010-03-09
1388-12-19,280.6,2010-03-10
1388-12-22,281.0,2010-03-13
1388-12-23,281.1,2010-03-14
1388-12-24,281.2,2010-03-15
1388-12-25,281.0,2010-03-16
1388-12-26,281.3,2010-03-17
1389-01-07,281.4,2010-03-27
1389-01-08,281.7,2010-03-28
1389-01-09,281.8,2010-03-29
1389-01-10,283.2,2010-03-30
1389-01-11,286.6,2010-03-31
1389-01-14,291.2,2010-04-03
1389-01-15,294.3,2010-04-04
1389-01-16,296.0,2010-04-05
1389-01-17,299.3,2010-04-06
1389-01-18,301.5,2010-04-07
1389-01-21,303.9,2010-04-10
1389-01-22,304.4,2010-04-11
1389-01-23,304.7,2010-04-12
1389-01-24,306.1,2010-04-13
1389-01-25,308.2,2010-04-14
1389-01-28,306.6,2010-04-17
1389-01-29,306.8,2010-04-18
1389-01-30,306.3,2010-04-19
1389-01-31,306.5,2010-04-20
1389-02-01,306.9,2010-04-21
1389-02-04,305.6,2010-04-24
1389-02-05,305.0,2010-04-25
1389-02-06,305.0,2010-04-26
1389-02-07,304.8,2010-04-27
1389-02-08,304.1,2010-04-28
1389-02-11,304.1,2010-05-01
1389-02-12,304.1,2010-05-02
1389-02-13,304.1,2010-05-03
1389-02-14,303.9,2010-05-04
1389-02-15,302.8,2010-05-05
1389-02-18,302.8,2010-05-08
1389-02-19,301.4,2010-05-09
1389-02-20,301.0,2010-05-10
1389-02-21,299.5,2010-05-11
1389-02-22,298.9,2010-05-12
1389-02-25,298.9,2010-05-15
1389-02-26,298.1,2010-05-16
1389-02-28,297.8,2010-05-18
1389-02-29,296.6,2010-05-19
1389-03-01,296.4,2010-05-22
1389-03-02,296.5,2010-05-23
1389-03-03,295.0,2010-05-24
1389-03-04,295.3,2010-05-25
1389-03-05,295.8,2010-05-26
1389-03-08,296.2,2010-05-29
1389-03-09,296.1,2010-05-30
1389-03-10,295.8,2010-05-31
1389-03-11,296.1,2010-06-01
1389-03-12,296.5,2010-06-02
1389-03-16,296.2,2010-06-06
1389-03-17,296.2,2010-06-07
1389-03-18,295.9,2010-06-08
1389-03-19,295.6,2010-06-09
1389-03-22,297.0,2010-06-12
1389-03-23,298.3,2010-06-13
1389-03-24,297.7,2010-06-14
1389-03-25,297.7,2010-06-15
1389-03-26,297.4,2010-06-16
1389-03-29,297.4,2010-06-19
1389-03-30,297.5,2010-06-20
1389-03-31,297.6,2010-06-21
1389-04-01,297.7,2010-06-22
1389-04-02,297.8,2010-06-23
1389-04-06,298.0,2010-06-27
1389-04-07,300.3,2010-06-28
1389-04-08,299.1,2010-06-29
1389-04-09,299.5,2010-06-30
1389-04-12,299.5,2010-07-03
1389-04-13,300.2,2010-07-04
1389-04-14,300.3,2010-07-05
1389-04-15,300.3,2010-07-06
1389-04-16,300.6,2010-07-07
1389-04-20,300.5,2010-07-11
1389-04-21,300.4,2010-07-12
1389-04-22,299.1,2010-07-13
1389-04-23,299.2,2010-07-14
1389-04-26,299.3,2010-07-17
1389-04-27,299.3,2010-07-18
1389-04-28,301.6,2010-07-19
1389-04-29,307.3,2010-07-20
1389-04-30,312.0,2010-07-21
1389-05-02,317.5,2010-07-24
1389-05-03,321.5,2010-07-25
1389-05-04,322.2,2010-07-26
1389-05-06,318.6,2010-07-28
1389-05-09,317.1,2010-07-31
1389-05-10,314.6,2010-08-01
1389-05-11,313.7,2010-08-02
1389-05-12,314.4,2010-08-03
1389-05-13,312.3,2010-08-04
1389-05-16,313.8,2010-08-07
1389-05-17,313.7,2010-08-08
1389-05-18,313.9,2010-08-09
1389-05-19,312.5,2010-08-10
1389-05-20,314.7,2010-08-11
1389-05-23,315.5,2010-08-14
1389-05-24,315.2,2010-08-15
1389-05-25,315.0,2010-08-16
1389-05-26,314.7,2010-08-17
1389-05-27,312.4,2010-08-18
1389-05-30,312.5,2010-08-21
1389-05-31,311.7,2010-08-22
1389-06-01,311.0,2010-08-23
1389-06-02,312.6,2010-08-24
1389-06-03,316.6,2010-08-25
1389-06-06,322.2,2010-08-28
1389-06-07,329.5,2010-08-29
1389-06-08,329.2,2010-08-30
1389-06-09,329.4,2010-08-31
1389-06-13,329.4,2010-09-04
1389-06-14,329.4,2010-09-05
1389-06-15,327.7,2010-09-06
1389-06-16,325.8,2010-09-07
1389-06-17,329.1,2010-09-08
1389-06-21,333.3,2010-09-12
1389-06-22,335.0,2010-09-13
1389-06-23,339.0,2010-09-14
1389-06-24,343.1,2010-09-15
1389-06-27,351.6,2010-09-18
1389-06-28,355.5,2010-09-19
1389-06-29,357.8,2010-09-20
1389-06-30,358.1,2010-09-21
1389-06-31,362.8,2010-09-22
1389-07-03,376.5,2010-09-25
1389-07-04,385.4,2010-09-26
1389-07-05,381.0,2010-09-27
1389-07-06,376.6,2010-09-28
1389-07-07,370.8,2010-09-29
1389-07-10,370.7,2010-10-02
1389-07-11,368.7,2010-10-03
1389-07-13,370.8,2010-10-05
1389-07-14,374.0,2010-10-06
1389-07-17,373.3,2010-10-09
1389-07-18,368.6,2010-10-10
1389-07-19,371.1,2010-10-11
1389-07-20,368.9,2010-10-12
1389-07-21,357.4,2010-10-13
1389-07-24,355.8,2010-10-16
1389-07-25,354.1,2010-10-17
1389-07-26,358.6,2010-10-18
1389-07-27,356.8,2010-10-19
1389-07-28,355.6,2010-10-20
1389-08-01,356.0,2010-10-23
1389-08-02,352.6,2010-10-24
1389-08-03,351.6,2010-10-25
1389-08-04,354.5,2010-10-26
1389-08-05,354.3,2010-10-27
1389-08-08,354.6,2010-10-30
1389-08-09,353.9,2010-10-31
1389-08-10,353.1,2010-11-01
1389-08-11,351.6,2010-11-02
1389-08-12,349.1,2010-11-03
1389-08-15,348.8,2010-11-06
1389-08-16,345.7,2010-11-07
1389-08-17,343.8,2010-11-08
1389-08-18,340.8,2010-11-09
1389-08-19,340.3,2010-11-10
1389-08-22,339.6,2010-11-13
1389-08-23,338.2,2010-11-14
1389-08-24,336.6,2010-11-15
1389-08-25,334.5,2010-11-16
1389-08-29,334.0,2010-11-20
1389-08-30,334.7,2010-11-21
1389-09-01,334.5,2010-11-22
1389-09-02,333.1,2010-11-23
1389-09-03,333.8,2010-11-24
1389-09-06,332.8,2010-11-27
1389-09-07,334.4,2010-11-28
1389-09-08,335.7,2010-11-29
1389-09-09,336.2,2010-11-30
1389-09-10,340.7,2010-12-01
1389-09-13,343.4,2010-12-04
1389-09-14,343.9,2010-12-05
1389-09-15,342.4,2010-12-06
1389-09-16,340.9,2010-12-07
1389-09-17,342.3,2010-12-08
1389-09-20,345.4,2010-12-11
1389-09-21,347.5,2010-12-12
1389-09-22,344.2,2010-12-13
1389-09-23,342.9,2010-12-14
1389-09-27,341.1,2010-12-18
1389-09-28,333.3,2010-12-19
1389-09-29,332.9,2010-12-20
1389-09-30,330.1,2010-12-21
1389-10-01,333.9,2010-12-22
1389-10-04,339.1,2010-12-25
1389-10-05,341.7,2010-12-26
1389-10-06,342.0,2010-12-27
1389-10-07,342.5,2010-12-28
1389-10-08,342.3,2010-12-29
1389-10-11,341.0,2011-01-01
1389-10-12,341.7,2011-01-02
1389-10-13,348.9,2011-01-03
1389-10-14,349.3,2011-01-04
1389-10-15,348.4,2011-01-05
1389-10-18,348.1,2011-01-08
1389-10-19,349.4,2011-01-09
1389-10-20,349.8,2011-01-10
1389-10-21,352.7,2011-01-11
1389-10-22,353.3,2011-01-12
1389-10-25,355.5,2011-01-15
1389-10-26,356.0,2011-01-16
1389-10-27,357.4,2011-01-17
1389-10-28,358.1,2011-01-18
1389-10-29,360.7,2011-01-19
1389-11-02,360.4,2011-01-22
1389-11-03,360.9,2011-01-23
1389-11-04,364.9,2011-01-24
1389-11-06,371.1,2011-01-26
1389-11-09,378.6,2011-01-29
1389-11-10,385.9,2011-01-30
1389-11-11,383.6,2011-01-31
1389-11-12,383.4,2011-02-01
1389-11-16,381.4,2011-02-05
1389-11-17,377.7,2011-02-06
1389-11-18,377.0,2011-02-07
1389-11-19,377.6,2011-02-08
1389-11-20,382.0,2011-02-09
1389-11-23,387.3,2011-02-12
1389-11-24,396.1,2011-02-13
1389-11-25,398.4,2011-02-14
1389-11-26,399.4,2011-02-15
1389-11-27,400.9,2011-02-16
1389-11-30,401.5,2011-02-19
1389-12-01,397.8,2011-02-20
1389-12-03,396.5,2011-02-22
1389-12-04,394.8,2011-02-23
1389-12-07,395.0,2011-02-26
1389-12-08,393.7,2011-02-27
1389-12-09,390.4,2011-02-28
1389-12-10,388.3,2011-03-01
1389-12-11,388.4,2011-03-02
1389-12-14,387.3,2011-03-05
1389-12-15,391.0,2011-03-06
1389-12-16,389.7,2011-03-07
1389-12-17,392.0,2011-03-08
1389-12-18,393.5,2011-03-09
1389-12-21,393.7,2011-03-12
1389-12-22,392.8,2011-03-13
1389-12-23,392.8,2011-03-14
1389-12-24,394.2,2011-03-15
1389-12-25,393.3,2011-03-16
1389-12-28,393.0,2011-03-19
1390-01-06,391.6,2011-03-26
1390-01-07,396.6,2011-03-27
1390-01-08,395.3,2011-03-28
1390-01-09,396.9,2011-03-29
1390-01-10,395.0,2011-03-30
1390-01-14,393.7,2011-04-03
1390-01-15,391.2,2011-04-04
1390-01-16,391.8,2011-04-05
1390-01-17,396.2,2011-04-06
1390-01-20,399.8,2011-04-09
1390-01-21,399.0,2011-04-10
1390-01-22,398.1,2011-04-11
1390-01-23,404.9,2011-04-12
1390-01-24,409.1,2011-04-13
1390-01-27,416.4,2011-04-16
1390-01-28,420.6,2011-04-17
1390-01-29,421.8,2011-04-18
1390-01-30,423.3,2011-04-19
1390-01-31,427.2,2011-04-20
1390-02-03,428.8,2011-04-23
1390-02-04,429.2,2011-04-24
1390-02-05,435.0,2011-04-25
1390-02-06,438.6,2011-04-26
1390-02-07,432.8,2011-04-27
1390-02-10,427.8,2011-04-30
1390-02-11,422.9,2011-05-01
1390-02-12,423.9,2011-05-02
1390-02-13,425.5,2011-05-03
1390-02-14,424.5,2011-05-04
1390-02-18,421.5,2011-05-08
1390-02-19,428.3,2011-05-09
1390-02-20,436.7,2011-05-10
1390-02-21,445.8,2011-05-11
1390-02-24,452.4,2011-05-14
1390-02-25,457.2,2011-05-15
1390-02-26,454.5,2011-05-16
1390-02-27,452.2,2011-05-17
1390-02-28,451.9,2011-05-18
1390-02-31,452.8,2011-05-21
1390-03-01,452.5,2011-05-22
1390-03-02,446.7,2011-05-23
1390-03-03,434.9,2011-05-24
1390-03-04,426.6,2011-05-25
1390-03-07,419.9,2011-05-28
1390-03-08,409.4,2011-05-29
1390-03-09,414.0,2011-05-30
1390-03-10,415.3,2011-05-31
1390-03-16,421.1,2011-06-06
1390-03-17,421.5,2011-06-07
1390-03-18,421.2,2011-06-08
1390-03-21,419.9,2011-06-11
1390-03-22,417.7,2011-06-12
1390-03-23,417.1,2011-06-13
