jdate,value,date
1387-09-15,19979.7,2008-12-05
1387-09-16,19374.7,2008-12-06
1387-09-17,18902.2,2008-12-07
1387-09-18,18902.0,2008-12-08
1387-09-20,18443.4,2008-12-10
1387-09-23,18436.3,2008-12-13
1387-09-24,17991.6,2008-12-14
1387-09-25,17564.5,2008-12-15
1387-09-26,17147.4,2008-12-16
1387-09-30,16741.5,2008-12-20
1387-10-01,16350.2,2008-12-21
1387-10-02,16347.0,2008-12-22
1387-10-03,15970.0,2008-12-23
1387-10-04,15603.0,2008-12-24
1387-10-07,15246.9,2008-12-27
1387-10-08,14897.5,2008-12-28
1387-10-09,14531.6,2008-12-29
1387-10-10,14521.4,2008-12-30
1387-10-11,14450.2,2008-12-31
1387-10-14,14595.2,2009-01-03
1387-10-15,14767.7,2009-01-04
1387-10-16,14829.3,2009-01-05
1387-10-21,14882.9,2009-01-10
1387-10-22,14883.6,2009-01-11
1387-10-23,14892.4,2009-01-12
1387-10-24,14900.8,2009-01-13
1387-10-25,15232.3,2009-01-14
1387-10-28,15571.7,2009-01-17
1387-10-29,15594.8,2009-01-18
1387-10-30,15984.0,2009-01-19
1387-11-01,16351.6,2009-01-20
1387-11-02,16732.3,2009-01-21
1387-11-05,16999.0,2009-01-24
1387-11-06,16634.1,2009-01-25
1387-11-07,16564.2,2009-01-26
1387-11-08,16779.8,2009-01-27
1387-11-09,16792.5,2009-01-28
1387-11-12,17570.7,2009-01-31
1387-11-13,17982.0,2009-02-01
1387-11-14,18380.6,2009-02-02
1387-11-15,18372.3,2009-02-03
1387-11-16,18366.9,2009-02-04
1387-11-19,18365.8,2009-02-07
1387-11-20,18365.2,2009-02-08
1387-11-21,18363.0,2009-02-09
1387-11-23,18347.4,2009-02-11
1387-11-26,18336.3,2009-02-14
1387-11-27,18333.2,2009-02-15
1387-11-29,18332.2,2009-02-17
1387-11-30,18332.2,2009-02-18
1387-12-03,18297.3,2009-02-21
1387-12-04,18295.7,2009-02-22
1387-12-05,18295.7,2009-02-23
1387-12-07,18295.0,2009-02-25
1387-12-10,18295.7,2009-02-28
1387-12-11,18162.4,2009-03-01
1387-12-12,18162.9,2009-03-02
1387-12-13,18224.3,2009-03-03
1387-12-14,18224.1,2009-03-04
1387-12-17,18193.4,2009-03-07
1387-12-18,18192.1,2009-03-08
1387-12-19,18191.4,2009-03-09
1387-12-20,20294.8,2009-03-10
1387-12-21,20585.8,2009-03-11
1387-12-24,20839.0,2009-03-14
1387-12-26,20907.4,2009-03-16
1387-12-27,21224.0,2009-03-17
1387-12-28,21416.7,2009-03-18
1388-01-05,21568.6,2009-03-25
1388-01-08,21855.9,2009-03-28
1388-01-09,22140.6,2009-03-29
1388-01-10,22424.5,2009-03-30
1388-01-11,22788.8,2009-03-31
1388-01-15,22808.7,2009-04-04
1388-01-16,22833.6,2009-04-05
1388-01-17,23435.2,2009-04-06
1388-01-18,24082.1,2009-04-07
1388-01-19,24716.6,2009-04-08
1388-01-22,25346.2,2009-04-11
1388-01-23,25609.8,2009-04-12
1388-01-24,25584.8,2009-04-13
1388-01-25,25574.6,2009-04-14
1388-01-26,24920.5,2009-04-15
1388-01-29,25006.4,2009-04-18
1388-01-30,25003.0,2009-04-19
1388-01-31,25001.6,2009-04-20
1388-02-01,25001.6,2009-04-21
1388-02-02,24999.2,2009-04-22
1388-02-05,24986.2,2009-04-25
1388-02-06,26315.8,2009-04-26
1388-02-07,25823.5,2009-04-27
1388-02-08,25267.6,2009-04-28
1388-02-09,25350.3,2009-04-29
1388-02-12,25910.5,2009-05-02
1388-02-13,26200.3,2009-05-03
1388-02-14,26870.5,2009-05-04
1388-02-15,27540.3,2009-05-05
1388-02-16,28116.8,2009-05-06
1388-02-19,28906.5,2009-05-09
1388-02-20,29664.0,2009-05-10
1388-02-21,29011.6,2009-05-11
1388-02-22,28303.6,2009-05-12
1388-02-23,28520.3,2009-05-13
1388-02-26,27802.3,2009-05-16
1388-02-27,27334.1,2009-05-17
1388-02-28,27395.4,2009-05-18
1388-02-29,27091.6,2009-05-19
1388-02-30,27723.2,2009-05-20
1388-03-02,27761.7,2009-05-23
1388-03-03,27761.6,2009-05-24
1388-03-04,27761.1,2009-05-25
1388-03-05,27761.1,2009-05-26
1388-03-06,27750.3,2009-05-27
1388-03-09,27749.6,2009-05-30
1388-03-10,27748.8,2009-05-31
1388-03-11,27748.4,2009-06-01
1388-03-12,27744.0,2009-06-02
1388-03-13,27738.2,2009-06-03
1388-03-16,27737.9,2009-06-06
1388-03-17,27739.4,2009-06-07
1388-03-18,27737.5,2009-06-08
1388-03-19,27735.3,2009-06-09
1388-03-20,27734.2,2009-06-10
1388-03-23,27734.1,2009-06-13
1388-03-24,27734.1,2009-06-14
1388-03-25,27733.8,2009-06-15
1388-03-26,27733.2,2009-06-16
1388-03-27,27733.0,2009-06-17
1388-03-30,27732.5,2009-06-20
1388-03-31,27732.4,2009-06-21
1388-04-01,27731.5,2009-06-22
1388-04-02,27731.5,2009-06-23
1388-04-03,27731.5,2009-06-24
1388-04-06,27731.5,2009-06-27
1388-04-07,27731.5,2009-06-28
1388-04-08,27731.5,2009-06-29
1388-04-09,27731.5,2009-06-30
1388-04-10,27731.5,2009-07-01
1388-04-13,27730.4,2009-07-04
1388-04-14,27730.4,2009-07-05
1388-04-16,27730.4,2009-07-07
1388-04-20,27730.4,2009-07-11
1388-04-21,27641.3,2009-07-12
1388-04-22,25268.8,2009-07-13
1388-04-23,25569.0,2009-07-14
1388-04-24,26049.8,2009-07-15
1388-04-25,26049.8,2009-07-16
1388-04-27,26459.5,2009-07-18
1388-04-28,26459.5,2009-07-19
1388-04-30,26459.5,2009-07-21
1388-04-31,26457.6,2009-07-22
1388-05-03,26457.6,2009-07-25
1388-05-04,26457.6,2009-07-26
1388-05-05,26457.6,2009-07-27
1388-05-06,26457.6,2009-07-28
1388-05-07,26457.6,2009-07-29
1388-05-10,26457.6,2009-08-01
1388-05-11,26457.6,2009-08-02
1388-05-12,26457.6,2009-08-03
1388-05-13,26457.6,2009-08-04
1388-05-14,26457.6,2009-08-05
1388-05-17,26580.0,2009-08-08
1388-05-18,26579.3,2009-08-09
1388-05-19,26579.3,2009-08-10
1388-05-20,26579.1,2009-08-11
1388-05-21,26579.1,2009-08-12
1388-05-24,26579.0,2009-08-15
1388-05-25,26578.7,2009-08-16
1388-05-26,26578.3,2009-08-17
1388-05-27,26577.9,2009-08-18
1388-05-28,26577.7,2009-08-19
1388-05-31,26577.7,2009-08-22
1388-06-01,26577.0,2009-08-23
1388-06-02,26577.0,2009-08-24
1388-06-03,32116.4,2009-08-25
1388-06-04,32907.3,2009-08-26
1388-06-07,32262.0,2009-08-29
1388-06-08,31551.1,2009-08-30
1388-06-09,32085.3,2009-08-31
1388-06-10,32911.7,2009-09-01
1388-06-11,33676.5,2009-09-02
1388-06-14,33006.1,2009-09-05
1388-06-15,32735.0,2009-09-06
1388-06-16,31928.5,2009-09-07
1388-06-17,32168.0,2009-09-08
1388-06-18,32306.5,2009-09-09
1388-06-21,32306.5,2009-09-12
1388-06-22,32038.1,2009-09-13
1388-06-23,31818.6,2009-09-14
1388-06-24,31146.4,2009-09-15
1388-06-25,31377.8,2009-09-16
1388-06-28,32109.0,2009-09-19
1388-06-29,32109.0,2009-09-20
1388-06-30,32783.4,2009-09-21
1388-06-31,33293.6,2009-09-22
1388-07-01,33124.0,2009-09-23
1388-07-04,32631.1,2009-09-26
1388-07-05,32165.8,2009-09-27
1388-07-06,32073.4,2009-09-28
1388-07-07,32072.1,2009-09-29
1388-07-08,32112.9,2009-09-30
1388-07-11,32936.8,2009-10-03
1388-07-12,32887.6,2009-10-04
1388-07-13,32533.3,2009-10-05
1388-07-14,33057.6,2009-10-06
1388-07-15,33163.2,2009-10-07
1388-07-18,33453.0,2009-10-10
1388-07-19,32997.1,2009-10-11
1388-07-20,32597.4,2009-10-12
1388-07-21,32779.9,2009-10-13
1388-07-25,32623.0,2009-10-17
1388-07-26,31837.9,2009-10-18
1388-07-27,31873.3,2009-10-19
1388-07-28,31965.5,2009-10-20
1388-07-29,32099.7,2009-10-21
1388-08-02,32176.7,2009-10-24
1388-08-03,32244.3,2009-10-25
1388-08-04,32333.9,2009-10-26
1388-08-05,32219.7,2009-10-27
1388-08-06,32118.6,2009-10-28
1388-08-09,31548.9,2009-10-31
1388-08-10,31557.7,2009-11-01
1388-08-11,31633.6,2009-11-02
1388-08-12,31737.9,2009-11-03
1388-08-13,31740.2,2009-11-04
1388-08-16,31748.4,2009-11-07
1388-08-17,31748.8,2009-11-08
1388-08-18,31753.2,2009-11-09
1388-08-19,31765.5,2009-11-10
1388-08-20,30761.5,2009-11-11
1388-08-23,30655.2,2009-11-14
1388-08-24,30625.2,2009-11-15
1388-08-25,30624.5,2009-11-16
1388-08-26,30242.2,2009-11-17
1388-08-27,29911.9,2009-11-18
1388-08-30,29548.5,2009-11-21
1388-09-01,29185.2,2009-11-22
1388-09-02,28426.7,2009-11-23
1388-09-03,29214.2,2009-11-24
1388-09-04,29728.2,2009-11-25
1388-09-08,29596.8,2009-11-29
1388-09-09,29547.3,2009-11-30
1388-09-10,29521.1,2009-12-01
1388-09-11,29528.4,2009-12-02
1388-09-14,29532.2,2009-12-05
1388-09-16,29540.5,2009-12-07
1388-09-17,29565.4,2009-12-08
1388-09-18,29552.7,2009-12-09
1388-09-21,29539.1,2009-12-12
1388-09-22,29488.0,2009-12-13
1388-09-23,28604.7,2009-12-14
1388-09-24,27729.1,2009-12-15
1388-09-25,26920.8,2009-12-16
1388-09-28,26104.4,2009-12-19
1388-09-29,26128.6,2009-12-20
1388-09-30,26140.5,2009-12-21
1388-10-01,26142.4,2009-12-22
1388-10-02,26137.4,2009-12-23
1388-10-07,26132.9,2009-12-28
1388-10-08,26133.5,2009-12-29
1388-10-09,26063.5,2009-12-30
1388-10-12,26065.0,2010-01-02
1388-10-13,26070.8,2010-01-03
1388-10-14,26069.7,2010-01-04
1388-10-15,26068.8,2010-01-05
1388-10-16,26073.2,2010-01-06
1388-10-19,26088.7,2010-01-09
1388-10-20,26096.0,2010-01-10
1388-10-21,26119.5,2010-01-11
1388-10-22,26125.4,2010-01-12
1388-10-23,26131.6,2010-01-13
