jdate,value,date
1394-10-28,122.0,2016-01-18
1394-10-29,125.1,2016-01-19
1394-10-30,125.2,2016-01-20
1394-11-03,124.5,2016-01-23
1394-11-04,124.9,2016-01-24
1394-11-05,127.3,2016-01-25
1394-11-06,132.0,2016-01-26
1394-11-07,129.1,2016-01-27
1394-11-10,129.1,2016-01-30
1394-11-11,129.1,2016-01-31
1394-11-12,135.5,2016-02-01
1394-11-13,136.9,2016-02-02
1394-11-14,133.3,2016-02-03
1394-11-17,134.7,2016-02-06
1394-11-18,134.8,2016-02-07
1394-11-19,135.7,2016-02-08
1394-11-20,141.0,2016-02-09
1394-11-21,136.6,2016-02-10
1394-11-24,131.5,2016-02-13
1394-11-25,131.4,2016-02-14
1394-11-26,131.7,2016-02-15
1394-11-27,133.8,2016-02-16
1394-11-28,139.0,2016-02-17
1394-12-01,145.9,2016-02-20
1394-12-02,146.3,2016-02-21
1394-12-03,151.1,2016-02-22
1394-12-04,157.6,2016-02-23
1394-12-05,159.6,2016-02-24
1394-12-08,162.7,2016-02-27
1394-12-09,163.8,2016-02-28
1394-12-10,162.2,2016-02-29
1394-12-11,159.9,2016-03-01
1394-12-12,161.0,2016-03-02
1394-12-15,162.4,2016-03-05
1394-12-16,163.6,2016-03-06
1394-12-17,163.4,2016-03-07
1394-12-18,160.5,2016-03-08
1394-12-19,159.4,2016-03-09
1394-12-22,160.6,2016-03-12
1394-12-24,162.6,2016-03-14
1394-12-25,162.6,2016-03-15
1394-12-26,162.3,2016-03-16
1395-01-07,167.2,2016-03-26
1395-01-08,166.3,2016-03-27
1395-01-09,164.3,2016-03-28
1395-01-10,169.7,2016-03-29
1395-01-11,177.6,2016-03-30
1395-01-14,176.9,2016-04-02
1395-01-15,177.0,2016-04-03
1395-01-16,176.3,2016-04-04
1395-01-17,175.1,2016-04-05
1395-01-18,173.9,2016-04-06
1395-01-21,174.8,2016-04-09
1395-01-22,175.1,2016-04-10
1395-01-23,175.6,2016-04-11
1395-01-24,176.1,2016-04-12
1395-01-25,175.1,2016-04-13
1395-01-28,170.8,2016-04-16
1395-01-29,170.4,2016-04-17
1395-01-30,173.1,2016-04-18
1395-01-31,172.4,2016-04-19
1395-02-01,171.5,2016-04-20
1395-02-04,171.6,2016-04-23
1395-02-05,173.3,2016-04-24
1395-02-06,173.3,2016-04-25
1395-02-07,175.0,2016-04-26
1395-02-08,174.1,2016-04-27
1395-02-11,175.0,2016-04-30
1395-02-12,175.5,2016-05-01
1395-02-13,174.8,2016-05-02
1395-02-14,173.9,2016-05-03
1395-02-15,173.4,2016-05-04
1395-02-18,174.4,2016-05-07
1395-02-19,172.8,2016-05-08
1395-02-20,173.3,2016-05-09
1395-02-21,172.4,2016-05-10
1395-02-22,172.1,2016-05-11
1395-02-25,172.1,2016-05-14
1395-02-26,172.5,2016-05-15
1395-02-27,172.7,2016-05-16
1395-02-28,172.7,2016-05-17
1395-02-29,172.8,2016-05-18
1395-03-01,172.7,2016-05-21
1395-03-03,172.4,2016-05-23
1395-03-04,172.8,2016-05-24
1395-03-05,172.7,2016-05-25
1395-03-08,172.6,2016-05-28
1395-03-09,172.8,2016-05-29
1395-03-10,173.5,2016-05-30
1395-03-11,173.6,2016-05-31
1395-03-12,174.0,2016-06-01
1395-03-16,174.1,2016-06-05
1395-03-17,175.1,2016-06-06
1395-03-18,174.6,2016-06-07
1395-03-19,174.1,2016-06-08
1395-03-22,173.5,2016-06-11
1395-03-23,172.9,2016-06-12
1395-03-24,174.1,2016-06-13
1395-03-25,174.6,2016-06-14
1395-03-26,169.7,2016-06-15
1395-03-29,170.1,2016-06-18
1395-03-30,171.6,2016-06-19
1395-03-31,171.0,2016-06-20
1395-04-01,170.4,2016-06-21
1395-04-02,171.8,2016-06-22
1395-04-05,172.8,2016-06-25
1395-04-06,173.0,2016-06-26
1395-04-08,172.6,2016-06-28
1395-04-09,172.4,2016-06-29
1395-04-12,172.1,2016-07-02
1395-04-13,171.9,2016-07-03
1395-04-14,171.9,2016-07-04
1395-04-15,174.2,2016-07-05
1395-04-19,172.9,2016-07-09
1395-04-20,172.2,2016-07-10
1395-04-21,171.3,2016-07-11
1395-04-22,170.8,2016-07-12
1395-04-23,170.6,2016-07-13
1395-04-26,170.6,2016-07-16
1395-04-27,170.5,2016-07-17
1395-04-28,170.4,2016-07-18
1395-04-29,170.5,2016-07-19
1395-04-30,172.9,2016-07-20
1395-05-02,175.5,2016-07-23
1395-05-03,175.1,2016-07-24
1395-05-04,175.9,2016-07-25
1395-05-05,174.9,2016-07-26
1395-05-06,176.7,2016-07-27
1395-05-10,176.1,2016-07-31
1395-05-11,175.7,2016-08-01
1395-05-12,179.0,2016-08-02
1395-05-13,179.4,2016-08-03
1395-05-16,186.1,2016-08-06
1395-05-17,187.0,2016-08-07
1395-05-18,189.5,2016-08-08
1395-05-19,188.6,2016-08-09
1395-05-20,187.4,2016-08-10
1395-05-23,185.2,2016-08-13
1395-05-24,184.7,2016-08-14
1395-05-25,184.4,2016-08-15
1395-05-26,184.2,2016-08-16
1395-05-27,183.7,2016-08-17
1395-05-30,183.5,2016-08-20
1395-05-31,183.4,2016-08-21
1395-06-01,182.3,2016-08-22
1395-06-02,181.9,2016-08-23
1395-06-03,181.8,2016-08-24
1395-06-06,181.7,2016-08-27
1395-06-07,181.3,2016-08-28
1395-06-08,181.2,2016-08-29
1395-06-09,182.8,2016-08-30
1395-06-10,183.3,2016-08-31
1395-06-13,182.8,2016-09-03
1395-06-14,183.2,2016-09-04
1395-06-15,183.0,2016-09-05
1395-06-16,182.7,2016-09-06
1395-06-17,182.2,2016-09-07
1395-06-20,182.8,2016-09-10
1395-06-21,182.6,2016-09-11
1395-06-23,182.5,2016-09-13
1395-06-24,180.6,2016-09-14
1395-06-27,180.1,2016-09-17
1395-06-28,180.1,2016-09-18
1395-06-29,179.8,2016-09-19
