jdate,value,date
1388-04-08,1145.3,2009-06-29
1388-04-09,1147.5,2009-06-30
1388-04-10,1154.9,2009-07-01
1388-04-13,1154.1,2009-07-04
1388-04-14,1152.0,2009-07-05
1388-04-16,1152.6,2009-07-07
1388-04-20,1150.7,2009-07-11
1388-04-21,1146.4,2009-07-12
1388-04-22,1140.3,2009-07-13
1388-04-23,1141.8,2009-07-14
1388-04-24,1143.2,2009-07-15
1388-04-25,1143.2,2009-07-16
1388-04-27,1147.7,2009-07-18
1388-04-28,1155.1,2009-07-19
1388-04-30,1157.3,2009-07-21
1388-04-31,1158.8,2009-07-22
1388-05-03,1158.5,2009-07-25
1388-05-04,1156.6,2009-07-26
1388-05-05,1164.6,2009-07-27
1388-05-06,1165.0,2009-07-28
1388-05-07,1169.0,2009-07-29
1388-05-10,1176.0,2009-08-01
1388-05-11,1179.9,2009-08-02
1388-05-12,1182.2,2009-08-03
1388-05-13,1184.9,2009-08-04
1388-05-14,1190.7,2009-08-05
1388-05-17,1216.9,2009-08-08
1388-05-18,1220.7,2009-08-09
1388-05-19,1228.2,2009-08-10
1388-05-20,1231.3,2009-08-11
1388-05-21,1236.9,2009-08-12
1388-05-24,1244.4,2009-08-15
1388-05-25,1253.1,2009-08-16
1388-05-26,1261.5,2009-08-17
1388-05-27,1267.6,2009-08-18
1388-05-28,1273.8,2009-08-19
1388-05-31,1285.1,2009-08-22
1388-06-01,1292.6,2009-08-23
1388-06-02,13030.1,2009-08-24
1388-06-03,13439.9,2009-08-25
1388-06-04,13867.3,2009-08-26
1388-06-07,14081.7,2009-08-29
1388-06-08,14025.6,2009-08-30
1388-06-09,14012.8,2009-08-31
1388-06-10,14095.0,2009-09-01
1388-06-11,14101.5,2009-09-02
1388-06-14,14030.6,2009-09-05
1388-06-15,13963.8,2009-09-06
1388-06-16,13908.6,2009-09-07
1388-06-17,14003.3,2009-09-08
1388-06-18,14089.0,2009-09-09
1388-06-21,14089.0,2009-09-12
1388-06-22,14045.9,2009-09-13
1388-06-23,14048.7,2009-09-14
1388-06-24,13994.5,2009-09-15
1388-06-25,13944.6,2009-09-16
1388-06-28,13949.2,2009-09-19
1388-06-29,13949.2,2009-09-20
1388-06-30,13982.9,2009-09-21
