date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
2021-01-03,10000.0,10000.0,10000.0,10000.0,206802530000,20680253,8850,10000.0,10000.0,1399-10-14
2021-01-04,10000.0,10000.0,10000.0,10000.0,185867130000,18586713,10484,10000.0,10000.0,1399-10-15
2021-01-05,10000.0,10000.0,10000.0,10000.0,75350270000,7535027,4329,10000.0,10000.0,1399-10-16
2021-01-06,10000.0,10000.0,10000.0,10000.0,41645980000,4164598,2463,10000.0,10000.0,1399-10-17
2021-01-09,10000.0,10000.0,10000.0,10000.0,101992960000,10199296,4172,10000.0,10000.0,1399-10-20
2021-02-14,10950.0,10950.0,9600.0,9972.0,66608495518,6679651,4032,10000.0,9795.0,1399-11-26
2021-02-15,9612.0,9900.0,9001.0,9544.0,89035237011,9328847,2948,9972.0,9720.0,1399-11-27
2021-02-16,9100.0,9100.0,9100.0,9100.0,207652900,22819,16,9544.0,9100.0,1399-11-28
2021-02-27,9099.0,9350.0,8805.0,9037.0,8562396351,947506,515,9100.0,9000.0,1399-12-09
2021-02-28,8300.0,9540.0,8300.0,9100.0,67376830686,7404104,2447,9037.0,9300.0,1399-12-10
2021-03-01,9300.0,9670.0,9100.0,9454.0,39978975429,4228812,1424,9100.0,9503.0,1399-12-11
2021-03-02,9430.0,9587.0,9283.0,9420.0,18227262607,1934877,1038,9454.0,9400.0,1399-12-12
2021-03-03,9301.0,9750.0,9301.0,9509.0,24667696985,2594091,882,9420.0,9509.0,1399-12-13
2021-03-06,9593.0,9720.0,9509.0,9618.0,11204407399,1164984,675,9509.0,9634.0,1399-12-16
2021-03-07,9750.0,9900.0,9636.0,9793.0,12498692792,1276257,604,9618.0,9810.0,1399-12-17
2021-03-08,9715.0,9838.0,9512.0,9622.0,10529733012,1094320,960,9793.0,9530.0,1399-12-18
2021-03-09,9500.0,9550.0,9230.0,9445.0,13228912402,1400620,907,9622.0,9500.0,1399-12-19
2021-03-10,9498.0,9498.0,9304.0,9400.0,6503028451,691775,279,9445.0,9403.0,1399-12-20
2021-03-13,9350.0,9598.0,9128.0,9319.0,27827630962,2986047,618,9400.0,9491.0,1399-12-23
2021-03-14,9304.0,9519.0,9201.0,9422.0,9636352652,1022707,360,9319.0,9358.0,1399-12-24
2021-03-15,9300.0,9600.0,9300.0,9481.0,12058496830,1271808,369,9422.0,9425.0,1399-12-25
2021-03-16,9357.0,9589.0,9357.0,9449.0,5378393978,569174,296,9481.0,9429.0,1399-12-26
2021-03-17,9420.0,9468.0,9348.0,9393.0,5469499632,582281,288,9449.0,9420.0,1399-12-27
2021-03-27,9480.0,9480.0,9311.0,9391.0,3128918545,333190,221,9393.0,9391.0,1400-01-07
2021-03-28,9391.0,9392.0,9268.0,9303.0,3166683723,340385,223,9391.0,9301.0,1400-01-08
2021-03-30,9113.0,9329.0,9113.0,9284.0,7664473186,825531,283,9303.0,9267.0,1400-01-10
2021-03-31,9310.0,9310.0,9241.0,9294.0,9380633668,1009275,327,9284.0,9300.0,1400-01-11
2021-04-03,9300.0,9320.0,9210.0,9293.0,5819387465,626209,226,9294.0,9279.0,1400-01-14
2021-04-04,9200.0,9310.0,9180.0,9283.0,6452041466,695014,297,9293.0,9281.0,1400-01-15
2021-04-05,9202.0,9398.0,9202.0,9292.0,3229911598,347583,199,9283.0,9310.0,1400-01-16
2021-04-06,9240.0,9445.0,9240.0,9296.0,3083811572,331725,131,9292.0,9317.0,1400-01-17
2021-04-07,9200.0,9350.0,9200.0,9341.0,11090523601,1187243,177,9296.0,9330.0,1400-01-18
2021-04-10,9300.0,9330.0,8550.0,9292.0,3006956346,323604,176,9341.0,9330.0,1400-01-21
2021-04-11,9250.0,9397.0,9250.0,9305.0,2603577289,279797,181,9292.0,9397.0,1400-01-22
2021-04-12,9330.0,10235.0,9255.0,9819.0,50247224914,5117117,760,9305.0,10235.0,1400-01-23
2021-04-13,10700.0,10700.0,9830.0,10259.0,31752281641,3095046,998,9819.0,10310.0,1400-01-24
2021-04-14,10002.0,10999.0,10001.0,10561.0,47713715705,4517744,1240,10259.0,10610.0,1400-01-25
2021-04-17,10610.0,10700.0,10210.0,10376.0,19551419323,1884348,646,10561.0,10245.0,1400-01-28
2021-04-18,10206.0,10500.0,10078.0,10196.0,6746993257,661745,438,10376.0,10217.0,1400-01-29
2021-04-19,10200.0,10985.0,10150.0,10569.0,17421377303,1648284,544,10196.0,10750.0,1400-01-30
2021-04-20,10880.0,10999.0,10750.0,10867.0,10951007236,1007740,398,10569.0,10750.0,1400-01-31
2021-04-21,10867.0,10950.0,10505.0,10765.0,5624455598,522471,233,10867.0,10690.0,1400-02-01
2021-04-24,10700.0,10760.0,10401.0,10540.0,3494351838,331540,222,10765.0,10489.0,1400-02-04
2021-04-25,10401.0,10401.0,9980.0,10108.0,6715933048,664414,202,10540.0,9980.0,1400-02-05
2021-04-26,10000.0,10000.0,9706.0,9881.0,7382387961,747103,207,10108.0,9869.0,1400-02-06
2021-04-27,9999.0,10180.0,9631.0,9814.0,6752011622,687982,254,9881.0,9700.0,1400-02-07
2021-04-28,9625.0,9736.0,9450.0,9547.0,3941088158,412796,183,9814.0,9521.0,1400-02-08
2021-05-01,9432.0,9590.0,9300.0,9369.0,2533750412,270443,116,9547.0,9317.0,1400-02-11
2021-05-02,9317.0,9329.0,9112.0,9188.0,1422225643,154791,88,9369.0,9197.0,1400-02-12
2021-05-03,9154.0,9154.0,8712.0,9013.0,2373634226,263362,146,9188.0,8990.0,1400-02-13
2021-05-05,8822.0,9250.0,8822.0,9042.0,2717907143,300597,158,9013.0,9101.0,1400-02-15
2021-05-08,9101.0,9101.0,8900.0,9009.0,1056784989,117301,106,9042.0,9050.0,1400-02-18
2021-05-09,8861.0,8861.0,8801.0,8833.0,431457592,48848,59,9009.0,8820.0,1400-02-19
2021-05-10,8761.0,9441.0,8750.0,8904.0,1907339123,214203,135,8833.0,9096.0,1400-02-20
2021-05-11,9000.0,9056.0,8800.0,8934.0,1550462950,173545,138,8904.0,8800.0,1400-02-21
2021-05-12,8731.0,8967.0,8700.0,8792.0,1095731275,124631,109,8934.0,8700.0,1400-02-22
2021-05-15,8534.0,8873.0,8534.0,8747.0,523383432,59837,73,8792.0,8720.0,1400-02-25
2021-05-16,8611.0,8769.0,8600.0,8632.0,782478577,90652,65,8747.0,8688.0,1400-02-26
2021-05-17,8688.0,8938.0,8560.0,8710.0,1220219664,140091,66,8632.0,8700.0,1400-02-27
2021-05-18,8860.0,8860.0,8533.0,8561.0,633969334,74049,49,8710.0,8554.0,1400-02-28
2021-05-19,8778.0,8778.0,8520.0,8643.0,1005017271,116287,112,8561.0,8661.0,1400-02-29
2021-05-22,8531.0,8700.0,8312.0,8478.0,1103127135,130114,95,8643.0,8600.0,1400-03-01
2021-05-23,8256.0,8690.0,8256.0,8558.0,918400655,107309,104,8478.0,8557.0,1400-03-02
2021-05-24,8400.0,8605.0,8400.0,8526.0,1151556399,135067,123,8558.0,8525.0,1400-03-03
2021-05-25,8230.0,8690.0,8230.0,8492.0,1301409511,153248,159,8526.0,8514.0,1400-03-04
2021-05-26,8423.0,8610.0,8218.0,8413.0,2512628045,298646,283,8492.0,8320.0,1400-03-05
2021-05-29,8430.0,8770.0,8273.0,8510.0,1881435094,221089,168,8413.0,8769.0,1400-03-08
2021-05-30,8621.0,8898.0,8304.0,8572.0,1702203220,198569,141,8510.0,8440.0,1400-03-09
2021-05-31,8314.0,8480.0,8314.0,8389.0,1461597550,174238,77,8572.0,8400.0,1400-03-10
2021-06-01,8407.0,8675.0,8403.0,8505.0,1191702068,140126,97,8389.0,8510.0,1400-03-11
2021-06-02,8156.0,8820.0,8156.0,8508.0,2081459870,244639,99,8505.0,8600.0,1400-03-12
2021-06-07,8521.0,8619.0,8427.0,8511.0,837293064,98375,101,8508.0,8510.0,1400-03-17
2021-06-08,8510.0,8669.0,8430.0,8547.0,1262846952,147761,75,8511.0,8456.0,1400-03-18
2021-06-09,8500.0,8600.0,8402.0,8462.0,854537041,100986,61,8547.0,8450.0,1400-03-19
2021-06-12,8441.0,8666.0,8441.0,8585.0,649249871,75629,76,8462.0,8520.0,1400-03-22
2021-06-13,8473.0,8484.0,8300.0,8388.0,1621837704,193344,107,8585.0,8436.0,1400-03-23
2021-06-14,8300.0,8596.0,8300.0,8451.0,1174717018,139000,80,8388.0,8450.0,1400-03-24
2021-06-15,8321.0,8410.0,8321.0,8365.0,945501847,113031,101,8451.0,8347.0,1400-03-25
2021-06-16,8477.0,8600.0,8326.0,8537.0,5020173569,588043,153,8365.0,8600.0,1400-03-26
2021-06-19,8447.0,9023.0,8447.0,8769.0,2225784039,253816,158,8537.0,8980.0,1400-03-29
2021-06-20,8980.0,8980.0,8317.0,8787.0,1024666888,116608,79,8769.0,8760.0,1400-03-30
2021-06-21,8512.0,8800.0,8512.0,8697.0,434847561,49998,44,8787.0,8663.0,1400-03-31
2021-06-22,8600.0,9000.0,8600.0,8837.0,521315728,58994,69,8697.0,8859.0,1400-04-01
2021-06-23,8700.0,8830.0,8604.0,8743.0,1073313161,122767,108,8837.0,8800.0,1400-04-02
2021-06-26,8982.0,8982.0,8690.0,8767.0,975349100,111247,91,8743.0,8850.0,1400-04-05
2021-06-27,8800.0,8909.0,8695.0,8787.0,820545731,93386,79,8767.0,8799.0,1400-04-06
2021-06-28,8668.0,9350.0,8668.0,9098.0,4871749241,535462,186,8787.0,9091.0,1400-04-07
2021-06-29,8850.0,9350.0,8850.0,9253.0,2805743416,303222,123,9098.0,9271.0,1400-04-08
2021-06-30,9250.0,9400.0,9101.0,9383.0,10259129213,1093425,116,9253.0,9300.0,1400-04-09
2021-07-03,9102.0,9250.0,9000.0,9148.0,1454019909,158942,130,9383.0,9240.0,1400-04-12
2021-07-04,9000.0,9397.0,9000.0,9233.0,2293716498,248434,168,9148.0,9300.0,1400-04-13
2021-07-05,9112.0,9500.0,9112.0,9330.0,889798777,95365,59,9233.0,9263.0,1400-04-14
2021-07-06,9321.0,9484.0,9101.0,9304.0,2974767521,319728,112,9330.0,9241.0,1400-04-15
2021-07-07,9300.0,9339.0,9000.0,9161.0,4016152058,438382,226,9304.0,9240.0,1400-04-16
2021-07-10,9035.0,9350.0,9035.0,9305.0,2392455744,257111,212,9161.0,9350.0,1400-04-19
2021-07-11,9080.0,9330.0,9080.0,9247.0,1309036709,141556,124,9305.0,9250.0,1400-04-20
2021-07-12,9215.0,9340.0,9215.0,9296.0,1744478397,187656,141,9247.0,9300.0,1400-04-21
2021-07-13,9250.0,9400.0,9250.0,9339.0,1557051360,166719,152,9296.0,9312.0,1400-04-22
2021-07-14,9209.0,9400.0,9209.0,9279.0,3238274421,348991,171,9339.0,9400.0,1400-04-23
2021-07-17,9300.0,9400.0,9238.0,9306.0,3933258692,422665,175,9279.0,9400.0,1400-04-26
2021-07-18,9212.0,9400.0,9212.0,9286.0,1438519680,154914,111,9306.0,9295.0,1400-04-27
2021-07-19,9260.0,9300.0,9225.0,9255.0,838407749,90589,101,9286.0,9297.0,1400-04-28
2021-07-26,9297.0,9470.0,9157.0,9358.0,3528587699,377074,140,9255.0,9309.0,1400-05-04
2021-07-27,9300.0,9389.0,9233.0,9312.0,3574986665,383895,93,9358.0,9333.0,1400-05-05
2021-07-28,9250.0,9988.0,9248.0,9448.0,5810149579,614969,159,9312.0,9670.0,1400-05-06
2021-07-31,9978.0,9978.0,9700.0,9763.0,5461408770,559418,195,9448.0,9900.0,1400-05-09
2021-08-01,9663.0,10000.0,9663.0,9925.0,6348489232,639656,172,9763.0,9980.0,1400-05-10
2021-08-02,9980.0,10175.0,9823.0,10081.0,11252433893,1116248,178,9925.0,9910.0,1400-05-11
2021-08-03,9602.0,10090.0,9601.0,9964.0,3163862275,317522,180,10081.0,9980.0,1400-05-12
2021-08-04,9999.0,10090.0,9950.0,10050.0,4625308956,460246,113,9964.0,9990.0,1400-05-13
2021-08-07,10082.0,10089.0,9880.0,10001.0,5413317041,541301,156,10050.0,9996.0,1400-05-16
2021-08-08,10050.0,10480.0,10004.0,10205.0,9036948581,885553,233,10001.0,10089.0,1400-05-17
2021-08-09,9980.0,10070.0,9980.0,10035.0,1258834302,125448,151,10205.0,10069.0,1400-05-18
2021-08-10,10099.0,10700.0,10048.0,10266.0,10757960962,1047907,235,10035.0,10120.0,1400-05-19
2021-08-11,10040.0,10380.0,10040.0,10197.0,6628059590,649994,307,10266.0,10113.0,1400-05-20
2021-08-14,10113.0,10113.0,9935.0,10040.0,2485166360,247527,191,10197.0,10021.0,1400-05-23
2021-08-15,9968.0,10490.0,9968.0,10226.0,24228389191,2369197,294,10040.0,10245.0,1400-05-24
2021-08-22,10055.0,10584.0,10055.0,10375.0,8076943152,778508,246,10226.0,10399.0,1400-05-31
2021-08-23,10584.0,10585.0,10310.0,10466.0,4311243161,411934,133,10375.0,10405.0,1400-06-01
2021-08-24,10330.0,10650.0,10330.0,10537.0,5963837477,566009,172,10466.0,10469.0,1400-06-02
2021-08-25,10589.0,10589.0,10338.0,10434.0,5933352117,568682,261,10537.0,10400.0,1400-06-03
2021-08-28,10418.0,10418.0,10310.0,10363.0,5203591641,502143,283,10434.0,10400.0,1400-06-06
2021-08-29,10310.0,10310.0,10000.0,10164.0,2462317056,242267,219,10363.0,10028.0,1400-06-07
2021-08-30,9450.0,10099.0,9450.0,9760.0,1825256160,187012,106,10164.0,9780.0,1400-06-08
2021-08-31,9361.0,10000.0,9361.0,9707.0,692035731,71290,73,9760.0,9992.0,1400-06-09
2021-09-01,9725.0,10069.0,9724.0,9966.0,795563541,79828,68,9707.0,10058.0,1400-06-10
2021-09-04,10075.0,10077.0,9842.0,9986.0,1046002613,104752,102,9966.0,9904.0,1400-06-13
2021-09-05,9820.0,10089.0,9800.0,9921.0,1717483465,173124,98,9986.0,9914.0,1400-06-14
2021-09-06,9830.0,9840.0,9520.0,9701.0,3773459830,388990,231,9921.0,9661.0,1400-06-15
2021-09-07,9551.0,9648.0,9401.0,9510.0,1642564515,172715,225,9701.0,9520.0,1400-06-16
2021-09-08,9530.0,9530.0,9220.0,9295.0,3962347296,426308,335,9510.0,9314.0,1400-06-17
2021-09-11,9320.0,9785.0,9320.0,9534.0,3102099882,325377,161,9295.0,9680.0,1400-06-20
2021-09-12,9550.0,9877.0,9502.0,9632.0,1777288295,184516,142,9534.0,9720.0,1400-06-21
2021-09-13,9620.0,9770.0,9301.0,9638.0,6807390534,706307,177,9632.0,9670.0,1400-06-22
2021-09-14,9670.0,10095.0,9670.0,9902.0,7312421482,738452,294,9638.0,9948.0,1400-06-23
2021-09-15,10060.0,10060.0,9603.0,9825.0,2916707974,296876,263,9902.0,9701.0,1400-06-24
2021-09-18,9837.0,9923.0,9556.0,9738.0,3033612093,311508,140,9825.0,9640.0,1400-06-27
2021-09-19,9551.0,9987.0,9551.0,9872.0,7149402968,724240,169,9738.0,9940.0,1400-06-28
2021-09-20,9940.0,10280.0,9800.0,10133.0,13353315433,1317806,220,9872.0,10200.0,1400-06-29
2021-09-21,10100.0,10499.0,10100.0,10441.0,9082954788,869946,315,10133.0,10410.0,1400-06-30
2021-09-22,10680.0,10775.0,10666.0,10697.0,13624354649,1273648,330,10441.0,10666.0,1400-06-31
2021-09-25,10900.0,10955.0,10212.0,10736.0,4740953204,441600,227,10697.0,10650.0,1400-07-03
2021-09-26,10300.0,10940.0,10300.0,10725.0,5675283857,529162,231,10736.0,10450.0,1400-07-04
2021-09-28,10310.0,10640.0,10260.0,10480.0,2145983002,204766,152,10725.0,10530.0,1400-07-06
2021-09-29,10529.0,10899.0,10336.0,10513.0,34576484207,3288814,214,10480.0,10899.0,1400-07-07
2021-10-02,10580.0,11564.0,10580.0,11371.0,19640412155,1727267,481,10513.0,11460.0,1400-07-10
2021-10-03,11767.0,12500.0,11767.0,12147.0,27691595214,2279755,602,11371.0,12140.0,1400-07-11
2021-10-04,12380.0,12700.0,11905.0,12358.0,23589932614,1908906,461,12147.0,11919.0,1400-07-12
2021-10-06,12010.0,12186.0,11599.0,11807.0,8009821791,678407,331,12358.0,11650.0,1400-07-14
2021-10-09,11860.0,11860.0,10820.0,11150.0,7847989582,703863,270,11807.0,10839.0,1400-07-17
2021-10-10,11400.0,11750.0,11030.0,11376.0,9648712242,848177,175,11150.0,11142.0,1400-07-18
2021-10-11,11850.0,11850.0,11111.0,11497.0,7061823628,614236,185,11376.0,11287.0,1400-07-19
2021-10-12,11600.0,11600.0,11001.0,11093.0,5919432329,533630,144,11497.0,11001.0,1400-07-20
2021-10-13,10901.0,11050.0,10680.0,10814.0,1892398089,175003,103,11093.0,11044.0,1400-07-21
2021-10-16,10850.0,11390.0,10814.0,10842.0,6169383017,569004,170,10814.0,10855.0,1400-07-24
2021-10-17,10974.0,10974.0,10842.0,10884.0,3768859092,346270,87,10842.0,10860.0,1400-07-25
2021-10-18,10999.0,11200.0,10711.0,11095.0,8862474826,798799,153,10884.0,11140.0,1400-07-26
2021-10-19,11478.0,11500.0,10910.0,11373.0,35659561167,3135574,249,11095.0,11400.0,1400-07-27
2021-10-20,11590.0,11600.0,11300.0,11523.0,6521087719,565923,155,11373.0,11470.0,1400-07-28
2021-10-23,11638.0,11830.0,11380.0,11674.0,8598611699,736549,196,11523.0,11650.0,1400-08-01
