date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
2022-05-18,11156.0,11156.0,11156.0,11156.0,4350165450750,355115547,1935327,911.0,11156.0,1401-02-28
2022-05-21,11711.0,11711.0,11711.0,11711.0,16919490480,1315668,2368,11156.0,11711.0,1401-02-31
2022-05-22,12294.0,12294.0,12294.0,12294.0,17391226500,1288239,2750,11711.0,12294.0,1401-03-01
2022-05-23,12904.0,12904.0,12904.0,12904.0,22675414970,1600241,6065,12294.0,12904.0,1401-03-02
2022-05-24,13542.0,13542.0,13542.0,13542.0,25496607580,1714634,6710,12904.0,13542.0,1401-03-03
2022-05-25,14216.0,14216.0,14216.0,14216.0,390780099990,25033959,17714,13542.0,14216.0,1401-03-04
2022-05-28,14926.0,14926.0,14926.0,14926.0,660257152940,40284146,36805,14216.0,14926.0,1401-03-07
2022-05-29,15664.0,15664.0,15664.0,15664.0,1326119088400,77099947,88676,14926.0,15664.0,1401-03-08
2022-05-30,16301.0,16301.0,15026.0,15882.0,3617840692280,207435009,609564,15664.0,15026.0,1401-03-09
2022-06-06,15090.0,15090.0,15090.0,15090.0,95701476590,5775587,1085,15882.0,15090.0,1401-03-16
2022-06-12,15380.0,15390.0,15380.0,15380.0,79403847590,5162715,9780,15090.0,15380.0,1401-03-22
2022-06-13,15700.0,16140.0,15700.0,16080.0,509490625420,31694208,82835,15380.0,16140.0,1401-03-23
2022-06-14,16350.0,16690.0,15530.0,15870.0,1103322290240,69534299,150472,16080.0,15550.0,1401-03-24
2022-06-15,15290.0,15590.0,15080.0,15130.0,649047527150,42891929,86920,15870.0,15250.0,1401-03-25
2022-06-18,15160.0,15640.0,14380.0,14740.0,371119127610,25169540,47167,15130.0,14460.0,1401-03-28
2022-06-19,14250.0,14400.0,14010.0,14140.0,570097556390,40330208,53182,14740.0,14370.0,1401-03-29
2022-06-20,14800.0,14840.0,14720.0,14840.0,473135044120,31890071,20521,14140.0,14840.0,1401-03-30
2022-06-21,14950.0,15000.0,14230.0,14530.0,297598008070,20483755,22438,14840.0,14270.0,1401-03-31
2022-06-22,14300.0,14700.0,13910.0,14140.0,257139865470,18191616,20714,14530.0,13990.0,1401-04-01
2022-06-25,14000.0,14140.0,13450.0,13620.0,249078662030,18293798,21154,14140.0,13540.0,1401-04-04
2022-06-26,13640.0,13920.0,13200.0,13370.0,162794006810,12179417,14600,13620.0,13240.0,1401-04-05
2022-06-27,13100.0,13450.0,13010.0,13320.0,180033347420,13515604,16663,13370.0,13400.0,1401-04-06
2022-06-28,13450.0,13660.0,13250.0,13370.0,126834017230,9488393,11582,13320.0,13310.0,1401-04-07
2022-06-29,13350.0,13400.0,13090.0,13210.0,118963139220,9005903,12284,13370.0,13150.0,1401-04-08
2022-07-02,13070.0,13120.0,12610.0,12730.0,153020657900,12018599,15239,13210.0,12640.0,1401-04-11
2022-07-03,12790.0,13360.0,12560.0,13240.0,256393999660,19365235,14951,12730.0,13360.0,1401-04-12
2022-07-04,13400.0,13490.0,13000.0,13150.0,145306585350,11046174,10902,13240.0,13040.0,1401-04-13
2022-07-05,12990.0,13160.0,12750.0,12870.0,143295505840,11136309,11622,13150.0,12960.0,1401-04-14
2022-07-06,12960.0,13160.0,12790.0,12910.0,71782057960,5558938,7464,12870.0,12890.0,1401-04-15
2022-07-09,12890.0,12900.0,12580.0,12680.0,87491771230,6899099,9135,12910.0,12620.0,1401-04-18
2022-07-11,12600.0,12650.0,12090.0,12250.0,143469346390,11708588,9303,12680.0,12200.0,1401-04-20
2022-07-12,12400.0,12530.0,12100.0,12310.0,82042386130,6665318,6358,12250.0,12300.0,1401-04-21
2022-07-13,12330.0,12430.0,12180.0,12270.0,73955562110,6029677,5584,12310.0,12200.0,1401-04-22
2022-07-16,12240.0,12490.0,12130.0,12260.0,87060266230,7099654,6223,12270.0,12210.0,1401-04-25
